 Eloss (eV)  Int (a.u.)  Int Err (a.u.)
  -5.318298        0.44        0.038297
  -5.308655        0.00        0.000000
  -5.299012        0.00        0.000000
  -5.289368        0.00        0.000000
  -5.279725        0.00        0.000000
  -5.270082        0.00        0.000000
  -5.260438        0.56        0.043205
  -5.250795        1.00        0.057735
  -5.241152        1.00        0.057735
  -5.231508        1.00        0.057735
  -5.221865        1.00        0.057735
  -5.212222        0.44        0.038297
  -5.202578        0.56        0.043205
  -5.192935        0.44        0.038297
  -5.183292        1.12        0.061101
  -5.173648        0.88        0.054160
  -5.164005        0.56        0.043205
  -5.154362        0.44        0.038297
  -5.144718        0.00        0.000000
  -5.135075        0.00        0.000000
  -5.125432        0.00        0.000000
  -5.115788        0.56        0.043205
  -5.106145        1.00        0.057735
  -5.096502        0.44        0.038297
  -5.086858        0.56        0.043205
  -5.077215        1.56        0.072111
  -5.067572        0.88        0.054160
  -5.057928        0.00        0.000000
  -5.048285        0.56        0.043205
  -5.038642        0.44        0.038297
  -5.028998        0.00        0.000000
  -5.019355        0.00        0.000000
  -5.009712        0.00        0.000000
  -5.000068        0.56        0.043205
  -4.990425        0.44        0.038297
  -4.980782        1.12        0.061101
  -4.971138        0.88        0.054160
  -4.961495        0.00        0.000000
  -4.951852        0.00        0.000000
  -4.942208        0.56        0.043205
  -4.932565        1.56        0.072111
  -4.922922        0.88        0.054160
  -4.913278        0.56        0.043205
  -4.903635        0.44        0.038297
  -4.893992        0.00        0.000000
  -4.884348        0.56        0.043205
  -4.874705        1.00        0.057735
  -4.865062        0.44        0.038297
  -4.855418        0.00        0.000000
  -4.845775        0.00        0.000000
  -4.836132        0.00        0.000000
  -4.826488        0.56        0.043205
  -4.816845        0.44        0.038297
  -4.807202        0.00        0.000000
  -4.797558        0.00        0.000000
  -4.787915        0.00        0.000000
  -4.778272        0.00        0.000000
  -4.768628        0.00        0.000000
  -4.758985        0.00        0.000000
  -4.749342        0.00        0.000000
  -4.739698        0.00        0.000000
  -4.730055        0.56        0.043205
  -4.720412        0.44        0.038297
  -4.710768        0.00        0.000000
  -4.701125        0.56        0.043205
  -4.691482        1.00        0.057735
  -4.681838        1.00        0.057735
  -4.672195        0.44        0.038297
  -4.662552        0.56        0.043205
  -4.652908        0.44        0.038297
  -4.643265        0.00        0.000000
  -4.633622        0.00        0.000000
  -4.623978        0.00        0.000000
  -4.614335        0.00        0.000000
  -4.604692        1.12        0.061101
  -4.595048        1.44        0.069282
  -4.585405        1.00        0.057735
  -4.575762        0.44        0.038297
  -4.566118        0.56        0.043205
  -4.556475        1.00        0.057735
  -4.546832        1.00        0.057735
  -4.537188        2.12        0.084063
  -4.527545        1.32        0.066332
  -4.517902        0.56        0.043205
  -4.508258        1.00        0.057735
  -4.498615        0.44        0.038297
  -4.488972        0.00        0.000000
  -4.479328        0.00        0.000000
  -4.469685        0.00        0.000000
  -4.460042        0.00        0.000000
  -4.450398        0.00        0.000000
  -4.440755        0.00        0.000000
  -4.431112        0.00        0.000000
  -4.421468        0.00        0.000000
  -4.411825        0.00        0.000000
  -4.402182        0.56        0.043205
  -4.392538        0.44        0.038297
  -4.382895        0.56        0.043205
  -4.373252        1.00        0.057735
  -4.363608        1.56        0.072111
  -4.353965        0.88        0.054160
  -4.344322        0.00        0.000000
  -4.334678        0.00        0.000000
  -4.325035        0.00        0.000000
  -4.315392        0.00        0.000000
  -4.305748        0.00        0.000000
  -4.296105        0.00        0.000000
  -4.286462        0.00        0.000000
  -4.276818        0.00        0.000000
  -4.267175        1.12        0.061101
  -4.257532        0.88        0.054160
  -4.247888        0.00        0.000000
  -4.238245        0.00        0.000000
  -4.228602        1.12        0.061101
  -4.218958        1.44        0.069282
  -4.209315        0.44        0.038297
  -4.199672        0.00        0.000000
  -4.190028        0.00        0.000000
  -4.180385        0.00        0.000000
  -4.170742        0.00        0.000000
  -4.161098        0.00        0.000000
  -4.151455        0.00        0.000000
  -4.141812        0.00        0.000000
  -4.132168        0.00        0.000000
  -4.122525        1.12        0.061101
  -4.112882        1.44        0.069282
  -4.103238        0.44        0.038297
  -4.093595        0.56        0.043205
  -4.083952        1.00        0.057735
  -4.074308        0.44        0.038297
  -4.064665        0.56        0.043205
  -4.055022        0.44        0.038297
  -4.045378        2.24        0.086410
  -4.035735        2.32        0.087939
  -4.026092        0.44        0.038297
  -4.016448        0.00        0.000000
  -4.006805        0.56        0.043205
  -3.997162        0.44        0.038297
  -3.987518        0.00        0.000000
  -3.977875        0.56        0.043205
  -3.968232        0.44        0.038297
  -3.958588        0.00        0.000000
  -3.948945        0.00        0.000000
  -3.939302        0.00        0.000000
  -3.929658        0.00        0.000000
  -3.920015        1.12        0.061101
  -3.910372        2.00        0.081650
  -3.900728        0.88        0.054160
  -3.891085        0.00        0.000000
  -3.881442        0.00        0.000000
  -3.871798        1.12        0.061101
  -3.862155        0.88        0.054160
  -3.852512        0.00        0.000000
  -3.842868        0.00        0.000000
  -3.833225        0.56        0.043205
  -3.823582        0.44        0.038297
  -3.813938        0.00        0.000000
  -3.804295        0.56        0.043205
  -3.794652        1.00        0.057735
  -3.785008        0.44        0.038297
  -3.775365        0.00        0.000000
  -3.765722        1.12        0.061101
  -3.756078        0.88        0.054160
  -3.746435        0.00        0.000000
  -3.736792        0.00        0.000000
  -3.727148        1.12        0.061101
  -3.717505        0.88        0.054160
  -3.707862        1.68        0.074833
  -3.698218        1.32        0.066332
  -3.688575        0.56        0.043205
  -3.678932        1.00        0.057735
  -3.669288        0.44        0.038297
  -3.659645        0.00        0.000000
  -3.650002        0.00        0.000000
  -3.640358        0.00        0.000000
  -3.630715        0.00        0.000000
  -3.621072        0.56        0.043205
  -3.611428        0.44        0.038297
  -3.601785        1.12        0.061101
  -3.592142        1.44        0.069282
  -3.582498        0.44        0.038297
  -3.572855        1.12        0.061101
  -3.563212        2.00        0.081650
  -3.553568        2.56        0.092376
  -3.543925        1.88        0.079162
  -3.534282        1.56        0.072111
  -3.524638        1.44        0.069282
  -3.514995        0.44        0.038297
  -3.505352        1.12        0.061101
  -3.495708        0.88        0.054160
  -3.486065        0.56        0.043205
  -3.476422        1.00        0.057735
  -3.466778        0.44        0.038297
  -3.457135        0.00        0.000000
  -3.447492        0.56        0.043205
  -3.437848        2.12        0.084063
  -3.428205        1.32        0.066332
  -3.418562        0.56        0.043205
  -3.408918        0.44        0.038297
  -3.399275        0.00        0.000000
  -3.389632        0.00        0.000000
  -3.379988        0.00        0.000000
  -3.370345        1.12        0.061101
  -3.360702        1.44        0.069282
  -3.351058        1.56        0.072111
  -3.341415        0.88        0.054160
  -3.331772        0.00        0.000000
  -3.322128        0.00        0.000000
  -3.312485        0.00        0.000000
  -3.302842        2.24        0.086410
  -3.293198        2.32        0.087939
  -3.283555        0.44        0.038297
  -3.273912        0.00        0.000000
  -3.264268        0.56        0.043205
  -3.254625        0.44        0.038297
  -3.244982        0.56        0.043205
  -3.235338        0.44        0.038297
  -3.225695        0.00        0.000000
  -3.216052        0.00        0.000000
  -3.206408        0.56        0.043205
  -3.196765        1.00        0.057735
  -3.187122        1.00        0.057735
  -3.177478        1.00        0.057735
  -3.167835        1.00        0.057735
  -3.158192        0.44        0.038297
  -3.148548        1.12        0.061101
  -3.138905        1.44        0.069282
  -3.129262        1.00        0.057735
  -3.119618        1.00        0.057735
  -3.109975        0.44        0.038297
  -3.100332        0.56        0.043205
  -3.090688        0.44        0.038297
  -3.081045        0.56        0.043205
  -3.071402        0.44        0.038297
  -3.061758        1.12        0.061101
  -3.052115        1.44        0.069282
  -3.042472        0.44        0.038297
  -3.032828        0.56        0.043205
  -3.023185        1.00        0.057735
  -3.013542        1.00        0.057735
  -3.003898        2.12        0.084063
  -2.994255        1.88        0.079162
  -2.984612        0.44        0.038297
  -2.974968        0.56        0.043205
  -2.965325        1.00        0.057735
  -2.955682        1.00        0.057735
  -2.946038        1.00        0.057735
  -2.936395        1.00        0.057735
  -2.926752        0.44        0.038297
  -2.917108        0.56        0.043205
  -2.907465        0.44        0.038297
  -2.897822        0.00        0.000000
  -2.888178        0.56        0.043205
  -2.878535        1.00        0.057735
  -2.868892        0.44        0.038297
  -2.859248        0.00        0.000000
  -2.849605        0.00        0.000000
  -2.839962        1.12        0.061101
  -2.830318        2.56        0.092376
  -2.820675        1.88        0.079162
  -2.811032        1.00        0.057735
  -2.801388        0.44        0.038297
  -2.791745        0.56        0.043205
  -2.782102        2.12        0.084063
  -2.772458        1.32        0.066332
  -2.762815        1.68        0.074833
  -2.753172        1.32        0.066332
  -2.743528        0.56        0.043205
  -2.733885        0.44        0.038297
  -2.724242        0.56        0.043205
  -2.714598        1.00        0.057735
  -2.704955        1.00        0.057735
  -2.695312        1.00        0.057735
  -2.685668        1.00        0.057735
  -2.676025        0.44        0.038297
  -2.666382        0.00        0.000000
  -2.656738        0.00        0.000000
  -2.647095        1.12        0.061101
  -2.637452        1.44        0.069282
  -2.627808        0.44        0.038297
  -2.618165        0.00        0.000000
  -2.608522        0.56        0.043205
  -2.598878        0.44        0.038297
  -2.589235        0.00        0.000000
  -2.579592        1.68        0.074833
  -2.569948        1.88        0.079162
  -2.560305        1.00        0.057735
  -2.550662        1.56        0.072111
  -2.541018        2.00        0.081650
  -2.531375        3.12        0.101980
  -2.521732        2.88        0.097980
  -2.512088        0.88        0.054160
  -2.502445        0.56        0.043205
  -2.492802        1.00        0.057735
  -2.483158        1.56        0.072111
  -2.473515        0.88        0.054160
  -2.463872        0.56        0.043205
  -2.454228        1.56        0.072111
  -2.444585        0.88        0.054160
  -2.434942        1.68        0.074833
  -2.425298        3.00        0.100000
  -2.415655        1.32        0.066332
  -2.406012        0.00        0.000000
  -2.396368        0.56        0.043205
  -2.386725        0.44        0.038297
  -2.377082        0.56        0.043205
  -2.367438        1.00        0.057735
  -2.357795        0.44        0.038297
  -2.348152        0.56        0.043205
  -2.338508        2.12        0.084063
  -2.328865        1.32        0.066332
  -2.319222        0.00        0.000000
  -2.309578        0.56        0.043205
  -2.299935        0.44        0.038297
  -2.290292        2.24        0.086410
  -2.280648        2.32        0.087939
  -2.271005        1.56        0.072111
  -2.261362        2.00        0.081650
  -2.251718        2.56        0.092376
  -2.242075        1.88        0.079162
  -2.232432        0.44        0.038297
  -2.222788        0.00        0.000000
  -2.213145        1.68        0.074833
  -2.203502        1.32        0.066332
  -2.193858        0.56        0.043205
  -2.184215        2.12        0.084063
  -2.174572        2.44        0.090185
  -2.164928        0.88        0.054160
  -2.155285        0.00        0.000000
  -2.145642        1.12        0.061101
  -2.135998        0.88        0.054160
  -2.126355        0.00        0.000000
  -2.116712        1.12        0.061101
  -2.107068        0.88        0.054160
  -2.097425        0.56        0.043205
  -2.087782        0.44        0.038297
  -2.078138        0.00        0.000000
  -2.068495        1.12        0.061101
  -2.058852        3.68        0.110755
  -2.049208        3.32        0.105198
  -2.039565        2.00        0.081650
  -2.029922        0.88        0.054160
  -2.020278        0.56        0.043205
  -2.010635        1.00        0.057735
  -2.000992        1.56        0.072111
  -1.991348        1.44        0.069282
  -1.981705        0.44        0.038297
  -1.972062        1.12        0.061101
  -1.962418        0.88        0.054160
  -1.952775        0.00        0.000000
  -1.943132        1.12        0.061101
  -1.933488        0.88        0.054160
  -1.923845        0.56        0.043205
  -1.914202        1.56        0.072111
  -1.904558        2.00        0.081650
  -1.894915        0.88        0.054160
  -1.885272        0.00        0.000000
  -1.875628        1.68        0.074833
  -1.865985        1.32        0.066332
  -1.856342        0.56        0.043205
  -1.846698        1.00        0.057735
  -1.837055        2.68        0.094516
  -1.827412        2.32        0.087939
  -1.817768        1.00        0.057735
  -1.808125        0.44        0.038297
  -1.798482        0.00        0.000000
  -1.788838        0.56        0.043205
  -1.779195        0.44        0.038297
  -1.769552        0.56        0.043205
  -1.759908        0.44        0.038297
  -1.750265        0.00        0.000000
  -1.740622        1.12        0.061101
  -1.730978        1.44        0.069282
  -1.721335        1.00        0.057735
  -1.711692        0.44        0.038297
  -1.702048        0.00        0.000000
  -1.692405        0.00        0.000000
  -1.682762        0.00        0.000000
  -1.673118        0.56        0.043205
  -1.663475        0.44        0.038297
  -1.653832        0.56        0.043205
  -1.644188        0.44        0.038297
  -1.634545        0.56        0.043205
  -1.624902        1.00        0.057735
  -1.615258        0.44        0.038297
  -1.605615        1.12        0.061101
  -1.595972        2.56        0.092376
  -1.586328        1.88        0.079162
  -1.576685        1.00        0.057735
  -1.567042        0.44        0.038297
  -1.557398        0.00        0.000000
  -1.547755        0.56        0.043205
  -1.538112        1.56        0.072111
  -1.528468        1.44        0.069282
  -1.518825        2.12        0.084063
  -1.509182        3.00        0.100000
  -1.499538        1.88        0.079162
  -1.489895        0.44        0.038297
  -1.480252        0.00        0.000000
  -1.470608        0.00        0.000000
  -1.460965        0.56        0.043205
  -1.451322        1.56        0.072111
  -1.441678        1.44        0.069282
  -1.432035        0.44        0.038297
  -1.422392        0.56        0.043205
  -1.412748        1.00        0.057735
  -1.403105        0.44        0.038297
  -1.393462        0.00        0.000000
  -1.383818        1.12        0.061101
  -1.374175        2.00        0.081650
  -1.364532        1.44        0.069282
  -1.354888        2.12        0.084063
  -1.345245        3.00        0.100000
  -1.335602        2.44        0.090185
  -1.325958        0.88        0.054160
  -1.316315        1.12        0.061101
  -1.306672        0.88        0.054160
  -1.297028        1.12        0.061101
  -1.287385        2.00        0.081650
  -1.277742        1.44        0.069282
  -1.268098        0.44        0.038297
  -1.258455        0.00        0.000000
  -1.248812        1.68        0.074833
  -1.239168        1.32        0.066332
  -1.229525        2.24        0.086410
  -1.219882        2.88        0.097980
  -1.210238        2.00        0.081650
  -1.200595        1.44        0.069282
  -1.190952        2.12        0.084063
  -1.181308        1.32        0.066332
  -1.171665        0.00        0.000000
  -1.162022        2.80        0.096609
  -1.152378        3.32        0.105198
  -1.142735        2.56        0.092376
  -1.133092        1.32        0.066332
  -1.123448        1.68        0.074833
  -1.113805        1.32        0.066332
  -1.104162        1.12        0.061101
  -1.094518        1.44        0.069282
  -1.084875        1.56        0.072111
  -1.075232        1.44        0.069282
  -1.065588        0.44        0.038297
  -1.055945        0.00        0.000000
  -1.046302        1.12        0.061101
  -1.036658        2.56        0.092376
  -1.027015        1.88        0.079162
  -1.017372        1.56        0.072111
  -1.007728        1.44        0.069282
  -0.998085        1.00        0.057735
  -0.988442        0.44        0.038297
  -0.978798        0.56        0.043205
  -0.969155        0.44        0.038297
  -0.959512        0.00        0.000000
  -0.949868        1.68        0.074833
  -0.940225        3.00        0.100000
  -0.930582        1.32        0.066332
  -0.920938        0.00        0.000000
  -0.911295        1.68        0.074833
  -0.901652        2.44        0.090185
  -0.892008        0.88        0.054160
  -0.882365        0.56        0.043205
  -0.872722        1.56        0.072111
  -0.863078        1.44        0.069282
  -0.853435        1.00        0.057735
  -0.843792        1.00        0.057735
  -0.834148        0.44        0.038297
  -0.824505        0.56        0.043205
  -0.814862        1.00        0.057735
  -0.805218        1.00        0.057735
  -0.795575        1.00        0.057735
  -0.785932        1.00        0.057735
  -0.776288        2.68        0.094516
  -0.766645        2.32        0.087939
  -0.757002        1.00        0.057735
  -0.747358        0.44        0.038297
  -0.737715        2.80        0.096609
  -0.728072        2.76        0.095917
  -0.718428        0.44        0.038297
  -0.708785        1.12        0.061101
  -0.699142        2.56        0.092376
  -0.689498        2.44        0.090185
  -0.679855        1.44        0.069282
  -0.670212        0.44        0.038297
  -0.660568        1.68        0.074833
  -0.650925        3.56        0.108934
  -0.641282        3.44        0.107083
  -0.631638        1.88        0.079162
  -0.621995        1.56        0.072111
  -0.612352        1.44        0.069282
  -0.602708        2.12        0.084063
  -0.593065        3.00        0.100000
  -0.583422        2.44        0.090185
  -0.573778        2.00        0.081650
  -0.564135        1.44        0.069282
  -0.554492        1.56        0.072111
  -0.544848        2.56        0.092376
  -0.535205        3.00        0.100000
  -0.525562        2.44        0.090185
  -0.515918        1.44        0.069282
  -0.506275        1.56        0.072111
  -0.496632        1.44        0.069282
  -0.486988        1.56        0.072111
  -0.477345        2.00        0.081650
  -0.467702        1.44        0.069282
  -0.458058        1.56        0.072111
  -0.448415        2.00        0.081650
  -0.438772        0.88        0.054160
  -0.429128        1.12        0.061101
  -0.419485        1.44        0.069282
  -0.409842        0.44        0.038297
  -0.400198        1.12        0.061101
  -0.390555        2.00        0.081650
  -0.380912        2.00        0.081650
  -0.371268        0.88        0.054160
  -0.361625        1.68        0.074833
  -0.351982        3.00        0.100000
  -0.342338        3.00        0.100000
  -0.332695        3.00        0.100000
  -0.323052        1.32        0.066332
  -0.313408        2.80        0.096609
  -0.303765        2.76        0.095917
  -0.294122        2.12        0.084063
  -0.284478        1.32        0.066332
  -0.274835        0.00        0.000000
  -0.265192        2.24        0.086410
  -0.255548        2.88        0.097980
  -0.245905        3.12        0.101980
  -0.236262        3.44        0.107083
  -0.226618        1.32        0.066332
  -0.216975        0.56        0.043205
  -0.207332        2.12        0.084063
  -0.197688        4.12        0.117189
  -0.188045        5.00        0.129099
  -0.178402        4.44        0.121655
  -0.168758        2.32        0.087939
  -0.159115        3.80        0.112546
  -0.149472        5.44        0.134660
  -0.139828        3.88        0.113725
  -0.130185        5.80        0.139044
  -0.120542        6.32        0.145144
  -0.110898        5.56        0.136137
  -0.101255        6.56        0.147874
  -0.091612       13.72        0.213854
  -0.081968       19.00        0.251661
  -0.072325       26.84        0.299110
  -0.062682       43.08        0.378946
  -0.053038       71.72        0.488944
  -0.043395      103.68        0.587878
  -0.033752      133.36        0.666733
  -0.024108      158.20        0.726177
  -0.014465      176.52        0.767072
  -0.004822      186.24        0.787909
   0.004822      187.44        0.790443
   0.014465      168.52        0.749489
   0.024108      128.24        0.653809
   0.033752      105.76        0.593745
   0.043395      102.88        0.585605
   0.053038       83.52        0.527636
   0.062682       59.48        0.445271
   0.072325       53.12        0.420793
   0.081968       36.08        0.346795
   0.091612       22.56        0.274226
   0.101255       19.08        0.252190
   0.110898       16.56        0.234947
   0.120542       14.20        0.217562
   0.130185       10.32        0.185472
   0.139828        7.32        0.156205
   0.149472       10.48        0.186905
   0.159115        9.52        0.178139
   0.168758        5.44        0.134660
   0.178402        5.00        0.129099
   0.188045        3.32        0.105198
   0.197688        4.80        0.126491
   0.207332        4.76        0.125963
   0.216975        4.12        0.117189
   0.226618        4.44        0.121655
   0.236262        5.68        0.137598
   0.245905        4.76        0.125963
   0.255548        2.44        0.090185
   0.265192        4.24        0.118884
   0.274835        6.00        0.141421
   0.284478        4.88        0.127541
   0.294122        5.12        0.130639
   0.303765        8.80        0.171270
   0.313408        7.08        0.153623
   0.323052        4.56        0.123288
   0.332695        6.12        0.142829
   0.342338        5.32        0.133167
   0.351982        4.00        0.115470
   0.361625        5.12        0.130639
   0.371268        4.88        0.127541
   0.380912        4.00        0.115470
   0.390555        2.88        0.097980
   0.400198        3.68        0.110755
   0.409842        6.12        0.142829
   0.419485        5.32        0.133167
   0.429128        4.56        0.123288
   0.438772        5.56        0.136137
   0.448415        4.88        0.127541
   0.458058        2.88        0.097980
   0.467702        4.24        0.118884
   0.477345        6.56        0.147874
   0.486988        5.32        0.133167
   0.496632        6.24        0.144222
   0.506275        5.20        0.131656
   0.515918        5.24        0.132162
   0.525562       10.36        0.185831
   0.535205        7.96        0.162891
   0.544848        4.56        0.123288
   0.554492        6.68        0.149220
   0.564135        4.64        0.124365
   0.573778        5.36        0.133666
   0.583422        5.76        0.138564
   0.593065        4.00        0.115470
   0.602708        2.88        0.097980
   0.612352        5.92        0.140475
   0.621995        6.20        0.143759
   0.631638        4.56        0.123288
   0.641282        6.12        0.142829
   0.650925        6.44        0.146515
   0.660568        6.56        0.147874
   0.670212       10.92        0.190788
   0.679855        8.40        0.167332
   0.689498        6.24        0.144222
   0.699142        7.44        0.157480
   0.708785        8.12        0.164520
   0.718428        8.44        0.167730
   0.728072       13.04        0.208487
   0.737715       12.52        0.204287
   0.747358       15.72        0.228910
   0.757002       17.08        0.238607
   0.766645       21.28        0.266333
   0.776288       28.68        0.309192
   0.785932       28.88        0.310269
   0.795575       39.76        0.364051
   0.805218       48.44        0.401829
   0.814862       58.08        0.440000
   0.824505       71.60        0.488535
   0.834148       89.44        0.546016
   0.843792      105.60        0.593296
   0.853435      118.40        0.628225
   0.863078      136.20        0.673795
   0.872722      151.72        0.711149
   0.882365      168.20        0.748777
   0.892008      195.48        0.807217
   0.901652      207.76        0.832186
   0.911295      204.88        0.826398
   0.920938      227.52        0.870862
   0.930582      249.36        0.911702
   0.940225      243.04        0.900074
   0.949868      260.64        0.932094
   0.959512      260.96        0.932666
   0.969155      258.32        0.927937
   0.978798      278.08        0.962774
   0.988442      275.92        0.959027
   0.998085      278.08        0.962774
   1.007728      298.32        0.997196
   1.017372      308.00        1.013246
   1.027015      311.92        1.019673
   1.036658      309.40        1.015546
   1.046302      310.04        1.016596
   1.055945      320.16        1.033054
   1.065588      320.52        1.033634
   1.075232      312.52        1.020653
   1.084875      321.32        1.034924
   1.094518      311.40        1.018823
   1.104162      298.80        0.997998
   1.113805      275.24        0.957845
   1.123448      241.56        0.897329
   1.133092      235.48        0.885965
   1.142735      242.36        0.898814
   1.152378      236.04        0.887017
   1.162022      212.20        0.841031
   1.171665      174.92        0.763588
   1.181308      172.80        0.758947
   1.190952      156.32        0.721849
   1.200595      113.96        0.616333
   1.210238       99.00        0.574456
   1.219882      101.80        0.582523
   1.229525       97.84        0.571081
   1.239168       83.48        0.527510
   1.248812       78.80        0.512510
   1.258455       67.00        0.472582
   1.268098       49.84        0.407595
   1.277742       48.92        0.403815
   1.287385       50.32        0.409553
   1.297028       41.72        0.372916
   1.306672       27.60        0.303315
   1.316315       28.84        0.310054
   1.325958       32.20        0.327618
   1.335602       24.96        0.288444
   1.345245       21.56        0.268080
   1.354888       23.12        0.277609
   1.364532       23.44        0.279523
   1.374175       22.44        0.273496
   1.383818       28.72        0.309408
   1.393462       28.40        0.307679
   1.403105       24.56        0.286124
   1.412748       27.24        0.301330
   1.422392       27.32        0.301773
   1.432035       28.80        0.309839
   1.441678       31.00        0.321455
   1.451322       32.12        0.327210
   1.460965       38.04        0.356090
   1.470608       42.56        0.376652
   1.480252       45.80        0.390726
   1.489895       54.72        0.427083
   1.499538       56.08        0.432358
   1.509182       46.28        0.392768
   1.518825       56.12        0.432512
   1.528468       60.72        0.449889
   1.538112       67.32        0.473709
   1.547755       77.00        0.506623
   1.557398       88.20        0.542218
   1.567042       89.16        0.545161
   1.576685       90.28        0.548574
   1.586328       94.88        0.562376
   1.595972      105.20        0.592171
   1.605615      119.04        0.629921
   1.615258      135.88        0.673003
   1.624902      140.96        0.685468
   1.634545      131.96        0.663224
   1.644188      134.16        0.668730
   1.653832      142.92        0.690217
   1.663475      135.92        0.673102
   1.673118      127.44        0.651767
   1.682762      131.48        0.662017
   1.692405      124.36        0.643843
   1.702048      123.28        0.641041
   1.711692      121.72        0.636972
   1.721335      116.56        0.623324
   1.730978      111.40        0.609371
   1.740622      110.92        0.608057
   1.750265      112.88        0.613406
   1.759908      101.92        0.582866
   1.769552       86.72        0.537649
   1.779195       84.36        0.530283
   1.788838       87.00        0.538516
   1.798482       74.68        0.498932
   1.808125       67.80        0.475395
   1.817768       63.84        0.461303
   1.827412       56.76        0.434971
   1.837055       49.40        0.405791
   1.846698       42.76        0.377536
   1.856342       38.76        0.359444
   1.865985       37.56        0.353836
   1.875628       38.56        0.358515
   1.885272       41.80        0.373274
   1.894915       37.28        0.352515
   1.904558       35.36        0.343317
   1.914202       35.76        0.345254
   1.923845       31.20        0.322490
   1.933488       31.80        0.325576
   1.943132       30.08        0.316649
   1.952775       30.36        0.318119
   1.962418       35.24        0.342734
   1.972062       31.40        0.323522
   1.981705       27.00        0.300000
   1.991348       23.64        0.280713
   2.000992       23.80        0.281662
   2.010635       32.16        0.327414
   2.020278       33.64        0.334863
   2.029922       20.92        0.264071
   2.039565       22.52        0.273983
   2.049208       31.68        0.324962
   2.058852       37.48        0.353459
   2.068495       32.04        0.326803
   2.078138       25.00        0.288675
   2.087782       28.36        0.307463
   2.097425       32.12        0.327210
   2.107068       31.32        0.323110
   2.116712       36.72        0.349857
   2.126355       42.56        0.376652
   2.135998       39.08        0.360925
   2.145642       38.80        0.359629
   2.155285       43.24        0.379649
   2.164928       41.64        0.372559
   2.174572       44.04        0.383145
   2.184215       39.60        0.363318
   2.193858       29.64        0.314325
   2.203502       35.40        0.343511
   2.213145       38.08        0.356277
   2.222788       38.36        0.357584
   2.232432       37.64        0.354213
   2.242075       40.60        0.367877
   2.251718       38.84        0.359815
   2.261362       34.00        0.336650
   2.271005       42.96        0.378418
   2.280648       41.04        0.369865
   2.290292       35.12        0.342150
   2.299935       41.60        0.372380
   2.309578       41.52        0.372022
   2.319222       48.08        0.400333
   2.328865       53.20        0.421110
   2.338508       44.28        0.384187
   2.348152       47.40        0.397492
   2.357795       48.40        0.401663
   2.367438       48.48        0.401995
   2.377082       46.96        0.395643
   2.386725       50.28        0.409390
   2.396368       59.92        0.446915
   2.406012       55.72        0.430968
   2.415655       51.68        0.415050
   2.425298       52.44        0.418091
   2.434942       52.00        0.416333
   2.444585       48.08        0.400333
   2.454228       46.12        0.392088
   2.463872       48.68        0.402823
   2.473515       59.52        0.445421
   2.483158       63.08        0.458548
   2.492802       63.36        0.459565
   2.502445       56.48        0.433897
   2.512088       52.92        0.420000
   2.521732       51.52        0.414407
   2.531375       57.52        0.437874
   2.541018       57.72        0.438634
   2.550662       55.36        0.429573
   2.560305       49.04        0.404310
   2.569948       45.36        0.388844
   2.579592       49.68        0.406940
   2.589235       49.88        0.407758
   2.598878       45.08        0.387642
   2.608522       43.12        0.379122
   2.618165       47.92        0.399667
   2.627808       52.12        0.416813
   2.637452       50.20        0.409064
   2.647095       50.24        0.409227
   2.656738       48.08        0.400333
   2.666382       46.68        0.394462
   2.676025       51.36        0.413763
   2.685668       56.80        0.435125
   2.695312       47.80        0.399166
   2.704955       33.96        0.336452
   2.714598       41.76        0.373095
   2.724242       47.64        0.398497
   2.733885       46.68        0.394462
   2.743528       41.28        0.370945
   2.753172       44.40        0.384708
   2.762815       49.88        0.407758
   2.772458       48.44        0.401829
   2.782102       48.56        0.402327
   2.791745       45.08        0.387642
   2.801388       46.48        0.393616
   2.811032       51.68        0.415050
   2.820675       49.08        0.404475
   2.830318       44.88        0.386782
   2.839962       37.84        0.355153
   2.849605       42.52        0.376475
   2.859248       42.72        0.377359
   2.868892       35.88        0.345832
   2.878535       45.08        0.387642
   2.888178       48.52        0.402161
   2.897822       43.32        0.380000
   2.907465       36.96        0.350999
   2.917108       33.00        0.331662
   2.926752       38.04        0.356090
   2.936395       36.96        0.350999
   2.946038       38.60        0.358701
   2.955682       41.88        0.373631
   2.965325       31.48        0.323934
   2.974968       23.44        0.279523
   2.984612       29.16        0.311769
   2.994255       32.88        0.331059
   3.003898       36.48        0.348712
   3.013542       37.76        0.354777
   3.023185       42.72        0.377359
   3.032828       44.08        0.383319
   3.042472       42.68        0.377183
   3.052115       40.08        0.365513
   3.061758       35.32        0.343123
   3.071402       30.64        0.319583
   3.081045       33.60        0.334664
   3.090688       38.56        0.358515
   3.100332       39.56        0.363135
   3.109975       40.56        0.367696
   3.119618       38.20        0.356838
   3.129262       34.88        0.340979
   3.138905       34.00        0.336650
   3.148548       32.88        0.331059
   3.158192       34.24        0.337836
   3.167835       36.00        0.346410
   3.177478       36.56        0.349094
   3.187122       38.68        0.359073
   3.196765       37.76        0.354777
   3.206408       38.80        0.359629
   3.216052       42.68        0.377183
   3.225695       44.00        0.382971
   3.235338       40.08        0.365513
   3.244982       39.80        0.364234
   3.254625       39.76        0.364051
   3.264268       40.24        0.366242
   3.273912       40.32        0.366606
   3.283555       36.76        0.350048
   3.293198       38.36        0.357584
