 Eloss (eV)  Int/Int(10Dq)
   0.656131   6.312834e-08
   0.657732   6.680532e-08
   0.659332   7.068884e-08
   0.660932   7.479004e-08
   0.662533   7.912063e-08
   0.664133   8.369293e-08
   0.665733   8.851990e-08
   0.667333   9.361515e-08
   0.668934   9.899298e-08
   0.670534   1.046684e-07
   0.672134   1.106573e-07
   0.673735   1.169763e-07
   0.675335   1.236427e-07
   0.676935   1.306749e-07
   0.678536   1.380921e-07
   0.680136   1.459146e-07
   0.681736   1.541635e-07
   0.683337   1.628612e-07
   0.684937   1.720310e-07
   0.686537   1.816974e-07
   0.688138   1.918863e-07
   0.689738   2.026247e-07
   0.691338   2.139409e-07
   0.692939   2.258647e-07
   0.694539   2.384272e-07
   0.696139   2.516613e-07
   0.697740   2.656013e-07
   0.699340   2.802832e-07
   0.700940   2.957447e-07
   0.702541   3.120253e-07
   0.704141   3.291667e-07
   0.705741   3.472122e-07
   0.707341   3.662075e-07
   0.708942   3.862002e-07
   0.710542   4.072404e-07
   0.712142   4.293805e-07
   0.713743   4.526754e-07
   0.715343   4.771824e-07
   0.716943   5.029620e-07
   0.718544   5.300769e-07
   0.720144   5.585933e-07
   0.721744   5.885802e-07
   0.723345   6.201099e-07
   0.724945   6.532580e-07
   0.726545   6.881037e-07
   0.728146   7.247299e-07
   0.729746   7.632230e-07
   0.731346   8.036739e-07
   0.732947   8.461773e-07
   0.734547   8.908322e-07
   0.736147   9.377424e-07
   0.737748   9.870162e-07
   0.739348   1.038767e-06
   0.740948   1.093113e-06
   0.742549   1.150178e-06
   0.744149   1.210091e-06
   0.745749   1.272987e-06
   0.747349   1.339008e-06
   0.748950   1.408301e-06
   0.750550   1.481020e-06
   0.752150   1.557325e-06
   0.753751   1.637385e-06
   0.755351   1.721375e-06
   0.756951   1.809477e-06
   0.758552   1.901884e-06
   0.760152   1.998793e-06
   0.761752   2.100413e-06
   0.763353   2.206961e-06
   0.764953   2.318664e-06
   0.766553   2.435757e-06
   0.768154   2.558487e-06
   0.769754   2.687110e-06
   0.771354   2.821895e-06
   0.772955   2.963121e-06
   0.774555   3.111078e-06
   0.776155   3.266071e-06
   0.777756   3.428414e-06
   0.779356   3.598438e-06
   0.780956   3.776487e-06
   0.782557   3.962916e-06
   0.784157   4.158100e-06
   0.785757   4.362426e-06
   0.787357   4.576298e-06
   0.788958   4.800136e-06
   0.790558   5.034379e-06
   0.792158   5.279482e-06
   0.793759   5.535921e-06
   0.795359   5.804188e-06
   0.796959   6.084798e-06
   0.798560   6.378285e-06
   0.800160   6.685205e-06
   0.801760   7.006137e-06
   0.803361   7.341683e-06
   0.804961   7.692468e-06
   0.806561   8.059143e-06
   0.808162   8.442384e-06
   0.809762   8.842894e-06
   0.811362   9.261404e-06
   0.812963   9.698673e-06
   0.814563   1.015549e-05
   0.816163   1.063267e-05
   0.817764   1.113108e-05
   0.819364   1.165159e-05
   0.820964   1.219511e-05
   0.822565   1.276262e-05
   0.824165   1.335509e-05
   0.825765   1.397356e-05
   0.827365   1.461908e-05
   0.828966   1.529278e-05
   0.830566   1.599579e-05
   0.832166   1.672932e-05
   0.833767   1.749459e-05
   0.835367   1.829289e-05
   0.836967   1.912555e-05
   0.838568   1.999396e-05
   0.840168   2.089954e-05
   0.841768   2.184377e-05
   0.843369   2.282819e-05
   0.844969   2.385441e-05
   0.846569   2.492406e-05
   0.848170   2.603886e-05
   0.849770   2.720059e-05
   0.851370   2.841108e-05
   0.852971   2.967223e-05
   0.854571   3.098602e-05
   0.856171   3.235448e-05
   0.857772   3.377972e-05
   0.859372   3.526394e-05
   0.860972   3.680940e-05
   0.862573   3.841844e-05
   0.864173   4.009348e-05
   0.865773   4.183703e-05
   0.867373   4.365169e-05
   0.868974   4.554013e-05
   0.870574   4.750515e-05
   0.872174   4.954959e-05
   0.873775   5.167644e-05
   0.875375   5.388876e-05
   0.876975   5.618972e-05
   0.878576   5.858260e-05
   0.880176   6.107078e-05
   0.881776   6.365776e-05
   0.883377   6.634716e-05
   0.884977   6.914272e-05
   0.886577   7.204827e-05
   0.888178   7.506782e-05
   0.889778   7.820547e-05
   0.891378   8.146546e-05
   0.892979   8.485218e-05
   0.894579   8.837014e-05
   0.896179   9.202401e-05
   0.897780   9.581861e-05
   0.899380   9.975890e-05
   0.900980   1.038500e-04
   0.902581   1.080972e-04
   0.904181   1.125060e-04
   0.905781   1.170819e-04
   0.907381   1.218307e-04
   0.908982   1.267585e-04
   0.910582   1.318713e-04
   0.912182   1.371756e-04
   0.913783   1.426778e-04
   0.915383   1.483846e-04
   0.916983   1.543031e-04
   0.918584   1.604403e-04
   0.920184   1.668035e-04
   0.921784   1.734004e-04
   0.923385   1.802387e-04
   0.924985   1.873265e-04
   0.926585   1.946719e-04
   0.928186   2.022835e-04
   0.929786   2.101701e-04
   0.931386   2.183405e-04
   0.932987   2.268040e-04
   0.934587   2.355702e-04
   0.936187   2.446487e-04
   0.937788   2.540497e-04
   0.939388   2.637834e-04
   0.940988   2.738604e-04
   0.942589   2.842917e-04
   0.944189   2.950885e-04
   0.945789   3.062622e-04
   0.947389   3.178246e-04
   0.948990   3.297880e-04
   0.950590   3.421647e-04
   0.952190   3.549675e-04
   0.953791   3.682096e-04
   0.955391   3.819044e-04
   0.956991   3.960658e-04
   0.958592   4.107079e-04
   0.960192   4.258453e-04
   0.961792   4.414930e-04
   0.963393   4.576662e-04
   0.964993   4.743805e-04
   0.966593   4.916522e-04
   0.968194   5.094977e-04
   0.969794   5.279339e-04
   0.971394   5.469781e-04
   0.972995   5.666480e-04
   0.974595   5.869619e-04
   0.976195   6.079384e-04
   0.977796   6.295965e-04
   0.979396   6.519557e-04
   0.980996   6.750360e-04
   0.982597   6.988579e-04
   0.984197   7.234423e-04
   0.985797   7.488106e-04
   0.987397   7.749848e-04
   0.988998   8.019872e-04
   0.990598   8.298408e-04
   0.992198   8.585690e-04
   0.993799   8.881958e-04
   0.995399   9.187457e-04
   0.996999   9.502436e-04
   0.998600   9.827153e-04
   1.000200   1.016187e-03
   1.001800   1.050685e-03
   1.003401   1.086237e-03
   1.005001   1.122870e-03
