 Eloss (eV)  Int/Int(10Dq)  Int Err/Int(10Dq)
  13.183953       0.001814           0.000153
  13.215678      -0.002095           0.000000
  13.247403      -0.006419           0.000000
  13.279128      -0.011374           0.000000
  13.310853       0.007037           0.000301
  13.342578       0.003553           0.000214
  13.374303       0.005322           0.000262
  13.406028       0.003850           0.000223
  13.437753       0.010325           0.000365
  13.469478       0.000328           0.000065
  13.501203      -0.002050           0.000000
  13.532927      -0.014727           0.000000
  13.564652       0.001832           0.000154
  13.596377      -0.001372           0.000000
  13.628102      -0.003798           0.000000
  13.659827      -0.007978           0.000000
  13.691552       0.005842           0.000275
  13.723277      -0.001075           0.000000
  13.755002      -0.004115           0.000000
  13.786727      -0.001308           0.000000
  13.818452       0.010138           0.000362
  13.850177       0.007624           0.000314
  13.881901       0.005255           0.000260
  13.913626       0.004954           0.000253
  13.945351       0.011796           0.000390
  13.977076       0.005207           0.000259
  14.008801      -0.000473           0.000000
  14.040526      -0.006349           0.000000
  14.072251       0.009162           0.000344
  14.103976      -0.001993           0.000000
  14.135701      -0.005442           0.000000
  14.167426      -0.007158           0.000000
  14.199151       0.011949           0.000393
  14.230875      -0.004673           0.000000
  14.262600       0.007481           0.000311
  14.294325      -0.007371           0.000000
  14.326050       0.004389           0.000238
  14.357775       0.002955           0.000195
  14.389500      -0.000925           0.000000
  14.421225      -0.004468           0.000000
  14.452950       0.010185           0.000363
  14.484675      -0.002207           0.000000
  14.516400       0.001075           0.000118
  14.548125       0.001285           0.000129
  14.579849       0.009616           0.000352
  14.611574       0.002092           0.000164
  14.643299       0.001406           0.000135
  14.675024       0.002473           0.000179
  14.706749       0.001683           0.000147
  14.738474      -0.002193           0.000000
  14.770199       0.007981           0.000321
  14.801924       0.004544           0.000242
  14.833649       0.014030           0.000426
  14.865374       0.000537           0.000083
  14.897099       0.005478           0.000266
  14.928824      -0.003544           0.000000
  14.960548       0.004274           0.000235
  14.992273       0.006573           0.000291
  15.023998      -0.000386           0.000000
  15.055723      -0.008273           0.000000
  15.087448       0.011541           0.000386
  15.119173       0.005021           0.000255
  15.150898       0.005593           0.000269
  15.182623      -0.000791           0.000000
  15.214348       0.004217           0.000233
  15.246073      -0.003964           0.000000
  15.277798      -0.008054           0.000000
  15.309522      -0.008353           0.000000
  15.341247      -0.004298           0.000000
  15.372972      -0.005073           0.000000
  15.404697      -0.007422           0.000000
  15.436422      -0.012960           0.000000
  15.468147       0.007151           0.000304
  15.499872       0.004796           0.000249
  15.531597       0.002488           0.000179
  15.563322      -0.001275           0.000000
  15.595047       0.009422           0.000349
  15.626772       0.000664           0.000093
  15.658496      -0.002445           0.000000
  15.690221      -0.008012           0.000000
  15.721946       0.006463           0.000289
  15.753671      -0.004667           0.000000
  15.785396      -0.010305           0.000000
  15.817121      -0.010942           0.000000
  15.848846       0.001462           0.000137
  15.880571      -0.000686           0.000000
  15.912296       0.002478           0.000179
  15.944021      -0.002733           0.000000
  15.975746       0.017598           0.000477
  16.007470       0.008538           0.000332
  16.039195      -0.001160           0.000000
  16.070920      -0.010090           0.000000
  16.102645       0.002145           0.000166
  16.134370       0.001216           0.000125
  16.166095       0.006116           0.000281
  16.197820      -0.003988           0.000000
  16.229545       0.004438           0.000239
  16.261270      -0.006578           0.000000
  16.292995      -0.007873           0.000000
  16.324720      -0.009002           0.000000
  16.356445       0.009760           0.000355
  16.388169       0.001396           0.000134
  16.419894       0.000698           0.000095
  16.451619       0.000722           0.000097
  16.483344       0.011595           0.000387
  16.515069       0.002460           0.000178
  16.546794      -0.000757           0.000000
  16.578519      -0.011058           0.000000
  16.610244       0.008325           0.000328
  16.641969       0.002116           0.000165
  16.673694      -0.004054           0.000000
  16.705419      -0.007695           0.000000
  16.737143       0.001590           0.000143
  16.768868      -0.007879           0.000000
  16.800593      -0.007637           0.000000
  16.832318      -0.007173           0.000000
  16.864043       0.007055           0.000302
  16.895768      -0.000290           0.000000
  16.927493       0.002560           0.000182
  16.959218       0.002281           0.000172
  16.990943       0.010057           0.000360
  17.022668      -0.002464           0.000000
  17.054393      -0.010768           0.000000
  17.086117      -0.007767           0.000000
  17.117842      -0.002826           0.000000
  17.149567      -0.014799           0.000000
  17.181292      -0.009277           0.000000
  17.213017      -0.013589           0.000000
  17.244742       0.005710           0.000271
  17.276467      -0.005679           0.000000
  17.308192       0.003139           0.000201
  17.339917      -0.006333           0.000000
  17.371642       0.004521           0.000242
  17.403367       0.005628           0.000270
  17.435091      -0.005571           0.000000
  17.466816      -0.008588           0.000000
  17.498541       0.010277           0.000364
  17.530266       0.002957           0.000195
  17.561991      -0.006495           0.000000
  17.593716      -0.010356           0.000000
  17.625441      -0.001074           0.000000
  17.657166      -0.008905           0.000000
  17.688891      -0.008149           0.000000
  17.720616      -0.007229           0.000000
  17.752341       0.003396           0.000209
  17.784066      -0.002219           0.000000
  17.815790      -0.002114           0.000000
  17.847515      -0.004179           0.000000
  17.879240       0.005201           0.000259
  17.910965      -0.003773           0.000000
  17.942690       0.000877           0.000106
  17.974415      -0.005763           0.000000
  18.006140       0.013730           0.000421
  18.037865       0.006430           0.000288
  18.069590      -0.000246           0.000000
  18.101315      -0.001730           0.000000
  18.133040       0.009588           0.000352
  18.164764      -0.004393           0.000000
  18.196489      -0.002087           0.000000
  18.228214      -0.007540           0.000000
  18.259939       0.006102           0.000281
  18.291664       0.000461           0.000077
  18.323389      -0.003491           0.000000
  18.355114      -0.009073           0.000000
  18.386839       0.003292           0.000206
  18.418564      -0.002491           0.000000
  18.450289       0.001944           0.000158
  18.482014      -0.001902           0.000000
  18.513738       0.009411           0.000349
  18.545463       0.003583           0.000215
  18.577188      -0.003482           0.000000
  18.608913      -0.006557           0.000000
  18.640638       0.004833           0.000250
  18.672363      -0.004460           0.000000
  18.704088      -0.006795           0.000000
  18.735813      -0.006296           0.000000
  18.767538       0.013109           0.000411
  18.799263       0.002406           0.000176
  18.830988       0.000895           0.000107
  18.862712       0.005891           0.000276
  18.894437       0.016247           0.000458
  18.926162       0.019979           0.000508
  18.957887       0.009429           0.000349
  18.989612       0.001671           0.000147
  19.021337       0.003782           0.000221
  19.053062       0.001703           0.000148
  19.084787      -0.000986           0.000000
  19.116512      -0.006029           0.000000
  19.148237       0.007353           0.000308
  19.179962       0.005620           0.000269
  19.211687       0.006695           0.000294
  19.243411      -0.003587           0.000000
  19.275136       0.011032           0.000377
  19.306861       0.002287           0.000172
  19.338586      -0.004647           0.000000
  19.370311      -0.007577           0.000000
  19.402036       0.008594           0.000333
  19.433761      -0.001818           0.000000
  19.465486       0.000970           0.000112
  19.497211      -0.002246           0.000000
  19.528936       0.008218           0.000326
  19.560661       0.002670           0.000186
  19.592385       0.001774           0.000151
  19.624110       0.001999           0.000161
  19.655835       0.018445           0.000488
  19.687560       0.005904           0.000276
  19.719285       0.004904           0.000252
  19.751010      -0.000162           0.000000
  19.782735       0.005178           0.000259
  19.814460       0.000010           0.000012
  19.846185      -0.001491           0.000000
  19.877910      -0.006296           0.000000
  19.909635       0.003298           0.000206
  19.941359       0.005621           0.000269
  19.973084       0.001076           0.000118
  20.004809       0.001758           0.000151
  20.036534       0.004337           0.000237
  20.068259      -0.004028           0.000000
  20.099984      -0.003607           0.000000
  20.131709      -0.009144           0.000000
  20.163434      -0.002582           0.000000
  20.195159      -0.006976           0.000000
  20.226884      -0.005662           0.000000
  20.258609      -0.006415           0.000000
  20.290333       0.002475           0.000179
  20.322058      -0.000830           0.000000
  20.353783      -0.003924           0.000000
  20.385508      -0.007291           0.000000
  20.417233       0.006811           0.000297
  20.448958       0.006707           0.000294
  20.480683      -0.001529           0.000000
  20.512408      -0.016390           0.000000
  20.544133       0.000743           0.000098
  20.575858      -0.001376           0.000000
  20.607583      -0.006548           0.000000
  20.639308      -0.006493           0.000000
  20.671032       0.008927           0.000339
  20.702757       0.002866           0.000192
  20.734482       0.002142           0.000166
  20.766207      -0.006239           0.000000
  20.797932       0.002049           0.000163
  20.829657      -0.002135           0.000000
  20.861382      -0.003494           0.000000
  20.893107      -0.013523           0.000000
  20.924832      -0.004145           0.000000
  20.956557      -0.015298           0.000000
  20.988282      -0.014160           0.000000
  21.020006      -0.014472           0.000000
  21.051731      -0.000955           0.000000
  21.083456      -0.006575           0.000000
  21.115181      -0.006517           0.000000
  21.146906      -0.014421           0.000000
  21.178631       0.002986           0.000196
  21.210356       0.000683           0.000094
  21.242081      -0.001097           0.000000
  21.273806      -0.003604           0.000000
  21.305531       0.010000           0.000359
  21.337256      -0.003013           0.000000
  21.368980      -0.006725           0.000000
  21.400705      -0.008255           0.000000
  21.432430       0.002051           0.000163
  21.464155      -0.008914           0.000000
  21.495880      -0.006046           0.000000
  21.527605      -0.008214           0.000000
  21.559330       0.002426           0.000177
  21.591055       0.000928           0.000109
  21.622780       0.001099           0.000119
  21.654505      -0.008698           0.000000
  21.686230       0.004385           0.000238
  21.717954       0.004948           0.000253
  21.749679       0.001372           0.000133
  21.781404      -0.003821           0.000000
  21.813129       0.014432           0.000432
  21.844854       0.005164           0.000258
  21.876579       0.004623           0.000244
  21.908304      -0.008412           0.000000
  21.940029       0.002296           0.000172
  21.971754      -0.002137           0.000000
  22.003479      -0.007612           0.000000
  22.035204      -0.014387           0.000000
  22.066929       0.001139           0.000121
  22.098653      -0.006213           0.000000
  22.130378      -0.008611           0.000000
  22.162103      -0.012856           0.000000
  22.193828       0.002220           0.000169
  22.225553      -0.002183           0.000000
  22.257278       0.001435           0.000136
  22.289003      -0.000677           0.000000
  22.320728       0.006049           0.000279
  22.352453      -0.001863           0.000000
  22.384178      -0.000705           0.000000
  22.415903      -0.009098           0.000000
  22.447627       0.001521           0.000140
  22.479352      -0.004835           0.000000
  22.511077       0.001014           0.000114
  22.542802      -0.004951           0.000000
  22.574527      -0.003055           0.000000
  22.606252      -0.012554           0.000000
  22.637977      -0.008152           0.000000
  22.669702      -0.012661           0.000000
  22.701427      -0.001366           0.000000
  22.733152      -0.004989           0.000000
  22.764877      -0.000007           0.000000
  22.796601      -0.009508           0.000000
  22.828326       0.000625           0.000090
  22.860051      -0.002201           0.000000
  22.891776       0.000160           0.000045
  22.923501      -0.006068           0.000000
  22.955226       0.010588           0.000370
  22.986951      -0.000516           0.000000
  23.018676      -0.002274           0.000000
  23.050401      -0.009360           0.000000
  23.082126      -0.000299           0.000000
  23.113851      -0.007283           0.000000
  23.145576      -0.001543           0.000000
  23.177300      -0.004867           0.000000
  23.209025       0.007987           0.000321
  23.240750       0.002785           0.000190
  23.272475       0.000805           0.000102
  23.304200      -0.008606           0.000000
  23.335925       0.004463           0.000240
  23.367650      -0.001686           0.000000
  23.399375      -0.004185           0.000000
  23.431100      -0.012461           0.000000
  23.462825      -0.003442           0.000000
  23.494550       0.005703           0.000271
  23.526274      -0.001744           0.000000
  23.557999      -0.010231           0.000000
  23.589724       0.005504           0.000267
  23.621449      -0.011587           0.000000
  23.653174      -0.007649           0.000000
  23.684899      -0.012150           0.000000
  23.716624       0.001410           0.000135
  23.748349      -0.009723           0.000000
  23.780074       0.000566           0.000085
  23.811799      -0.011752           0.000000
  23.843524       0.006621           0.000292
  23.875248       0.003518           0.000213
  23.906973       0.002854           0.000192
  23.938698      -0.011869           0.000000
  23.970423       0.005561           0.000268
  24.002148      -0.006696           0.000000
  24.033873      -0.005320           0.000000
  24.065598      -0.007212           0.000000
  24.097323       0.004144           0.000231
  24.129048      -0.009352           0.000000
  24.160773      -0.007500           0.000000
  24.192498      -0.011123           0.000000
  24.224222       0.000510           0.000081
  24.255947      -0.006561           0.000000
  24.287672      -0.001056           0.000000
  24.319397      -0.007485           0.000000
  24.351122       0.001503           0.000139
  24.382847      -0.002688           0.000000
  24.414572      -0.001506           0.000000
  24.446297      -0.012202           0.000000
  24.478022       0.003239           0.000204
  24.509747      -0.006583           0.000000
  24.541472      -0.003951           0.000000
  24.573197      -0.019195           0.000000
  24.604921      -0.003176           0.000000
  24.636646      -0.001518           0.000000
  24.668371      -0.007326           0.000000
  24.700096      -0.005878           0.000000
  24.731821       0.001225           0.000126
  24.763546      -0.004546           0.000000
  24.795271      -0.006304           0.000000
  24.826996      -0.008475           0.000000
  24.858721      -0.003660           0.000000
  24.890446      -0.001431           0.000000
  24.922171      -0.008148           0.000000
  24.953895      -0.014893           0.000000
  24.985620      -0.004381           0.000000
  25.017345      -0.009094           0.000000
  25.049070      -0.008720           0.000000
  25.080795      -0.016644           0.000000
  25.112520      -0.004693           0.000000
  25.144245      -0.009483           0.000000
  25.175970      -0.001986           0.000000
  25.207695      -0.003677           0.000000
  25.239420       0.006293           0.000285
  25.271145      -0.009305           0.000000
  25.302869       0.001394           0.000134
  25.334594       0.002005           0.000161
  25.366319       0.008238           0.000326
  25.398044       0.010713           0.000372
  25.429769       0.002769           0.000189
  25.461494      -0.004492           0.000000
  25.493219       0.006095           0.000281
  25.524944      -0.008981           0.000000
  25.556669      -0.008708           0.000000
  25.588394      -0.013614           0.000000
  25.620119       0.003457           0.000211
  25.651843      -0.004901           0.000000
  25.683568      -0.006402           0.000000
  25.715293       0.001097           0.000119
  25.747018       0.016373           0.000460
  25.778743       0.006188           0.000283
  25.810468      -0.000840           0.000000
  25.842193      -0.004559           0.000000
  25.873918       0.001673           0.000147
  25.905643      -0.006121           0.000000
  25.937368      -0.005936           0.000000
  25.969093      -0.017243           0.000000
  26.000818      -0.006662           0.000000
  26.032542      -0.011827           0.000000
  26.064267      -0.008942           0.000000
  26.095992      -0.001083           0.000000
  26.127717       0.012181           0.000397
  26.159442       0.008828           0.000338
  26.191167       0.007250           0.000306
  26.222892      -0.001666           0.000000
  26.254617       0.009797           0.000356
  26.286342      -0.000481           0.000000
  26.318067      -0.005228           0.000000
  26.349792      -0.008421           0.000000
  26.381516       0.011195           0.000380
  26.413241      -0.002408           0.000000
  26.444966      -0.007707           0.000000
  26.476691      -0.008257           0.000000
  26.508416       0.002102           0.000165
  26.540141      -0.005418           0.000000
  26.571866       0.000084           0.000033
  26.603591      -0.006500           0.000000
  26.635316       0.012976           0.000409
  26.667041       0.005672           0.000271
  26.698766       0.000374           0.000069
  26.730490      -0.005167           0.000000
  26.762215      -0.001473           0.000000
  26.793940       0.003955           0.000226
  26.825665      -0.003531           0.000000
  26.857390      -0.004370           0.000000
  26.889115       0.005630           0.000270
  26.920840       0.000919           0.000109
  26.952565      -0.000244           0.000000
  26.984290      -0.017073           0.000000
  27.016015      -0.037363           0.000000
  27.047740      -0.057484           0.000000
