 Eloss (eV)    Int (a.u.)  Int Err (a.u.)
 -13.566308  -1279.679337        0.000000
 -13.534583  -1019.415449        0.000000
 -13.502858     11.364354        3.371106
 -13.471133   -157.115480        0.000000
 -13.439409   -608.660778        0.000000
 -13.407684   -222.300179        0.000000
 -13.375959    227.641980       15.087809
 -13.344234    241.748695       15.548270
 -13.312509   -840.789325        0.000000
 -13.280784     -6.278414        0.000000
 -13.249059   -399.194605        0.000000
 -13.217334   -526.000553        0.000000
 -13.185609   -633.834282        0.000000
 -13.153884   -353.243847        0.000000
 -13.122159   -547.688962        0.000000
 -13.090434    500.356466       22.368649
 -13.058710   -677.674480        0.000000
 -13.026985   -473.691196        0.000000
 -12.995260   -570.157992        0.000000
 -12.963535    267.468772       16.354473
 -12.931810   -454.001938        0.000000
 -12.900085   -531.026454        0.000000
 -12.868360   -144.385016        0.000000
 -12.836635   -257.156565        0.000000
 -12.804910   -192.487152        0.000000
 -12.773185    417.455871       20.431737
 -12.741460   -452.041963        0.000000
 -12.709736    -80.037829        0.000000
 -12.678011   -418.313154        0.000000
 -12.646286    -93.403711        0.000000
 -12.614561   -310.824008        0.000000
 -12.582836    195.841310       13.994331
 -12.551111   -340.369320        0.000000
 -12.519386    114.009288       10.677513
 -12.487661    119.146989       10.915447
 -12.455936    905.460600       30.090872
 -12.424211   -392.475996        0.000000
 -12.392486   -458.738512        0.000000
 -12.360762    303.484139       17.420796
 -12.329037   -133.235785        0.000000
 -12.297312   -379.893789        0.000000
 -12.265587    178.652927       13.366111
 -12.233862   -127.293520        0.000000
 -12.202137    590.758263       24.305519
 -12.170412   -452.628810        0.000000
 -12.138687  -1106.841593        0.000000
 -12.106962   -243.574008        0.000000
 -12.075237   -300.055823        0.000000
 -12.043512  -1051.860124        0.000000
 -12.011788   -545.962740        0.000000
 -11.980063    186.171411       13.644464
 -11.948338    662.361508       25.736385
 -11.916613   -290.161192        0.000000
 -11.884888   -388.670572        0.000000
 -11.853163    -84.486299        0.000000
 -11.821438    212.525670       14.578260
 -11.789713   -821.595777        0.000000
 -11.757988    -57.411746        0.000000
 -11.726263   -206.617168        0.000000
 -11.694538    180.262614       13.426191
 -11.662813   -800.277962        0.000000
 -11.631089    -94.492489        0.000000
 -11.599364     97.661838        9.882400
 -11.567639    222.493048       14.916201
 -11.535914   -774.658561        0.000000
 -11.504189    -14.192487        0.000000
 -11.472464    326.556593       18.070877
 -11.440739     35.061956        5.921314
 -11.409014   -750.688641        0.000000
 -11.377289    112.716515       10.616803
 -11.345564    628.534283       25.070586
 -11.313839    202.971342       14.246801
 -11.282115   -478.515799        0.000000
 -11.250390   -591.437878        0.000000
 -11.218665    179.262585       13.388898
 -11.186940    -65.636951        0.000000
 -11.155215   -478.359876        0.000000
 -11.123490    265.462231       16.293012
 -11.091765    168.407353       12.977186
 -11.060040   -172.976936        0.000000
 -11.028315   -768.162715        0.000000
 -10.996590   -311.477279        0.000000
 -10.964865     -0.162156        0.000000
 -10.933141    335.526589       18.317385
 -10.901416   -121.045553        0.000000
 -10.869691     95.821208        9.788831
 -10.837966     -9.579652        0.000000
 -10.806241    322.430464       17.956349
 -10.774516   -512.069664        0.000000
 -10.742791   -228.678853        0.000000
 -10.711066    190.817388       13.813667
 -10.679341    484.349840       22.007949
 -10.647616   -816.452071        0.000000
 -10.615891    -72.652958        0.000000
 -10.584167    282.093160       16.795629
 -10.552442   -228.845528        0.000000
 -10.520717   -529.625863        0.000000
 -10.488992   -175.056294        0.000000
 -10.457267   -132.528914        0.000000
 -10.425542    505.180458       22.476220
 -10.393817   -194.659555        0.000000
 -10.362092   -152.617232        0.000000
 -10.330367    327.299012       18.091407
 -10.298642    784.773897       28.013816
 -10.266917   -301.872571        0.000000
 -10.235192   -300.840238        0.000000
 -10.203468    -67.587441        0.000000
 -10.171743     56.380638        7.508704
 -10.140018   -459.630697        0.000000
 -10.108293   -103.300405        0.000000
 -10.076568    226.414449       15.047074
 -10.044843    208.614459       14.443492
 -10.013118   -993.331968        0.000000
  -9.981393    163.331396       12.780117
  -9.949668    -61.164233        0.000000
  -9.917943    -96.390578        0.000000
  -9.886218   -766.143550        0.000000
  -9.854494    208.769332       14.448852
  -9.822769    220.717164       14.856553
  -9.791044    505.919450       22.492653
  -9.759319   -486.213971        0.000000
  -9.727594   -276.906463        0.000000
  -9.695869    692.786827       26.320844
  -9.664144    303.522485       17.421897
  -9.632419   -976.172239        0.000000
  -9.600694   -727.679759        0.000000
  -9.568969    -89.022467        0.000000
  -9.537244   -444.966352        0.000000
  -9.505520   -703.636091        0.000000
  -9.473795   -472.047788        0.000000
  -9.442070   -354.715203        0.000000
  -9.410345   -136.711998        0.000000
  -9.378620   -577.771320        0.000000
  -9.346895   -536.847294        0.000000
  -9.315170    173.300231       13.164355
  -9.283445    299.152588       17.296028
  -9.251720   -665.801307        0.000000
  -9.219995     26.629703        5.160398
  -9.188270    426.102498       20.642250
  -9.156546    318.521068       17.847159
  -9.124821   -642.196010        0.000000
  -9.093096   -547.966440        0.000000
  -9.061371    148.122722       12.170568
  -9.029646    257.469716       16.045863
  -8.997921   -226.365996        0.000000
  -8.966196   -533.887518        0.000000
  -8.934471    170.306855       13.050167
  -8.902746     60.627432        7.786362
  -8.871021   -504.142243        0.000000
  -8.839296    142.681785       11.944948
  -8.807571    596.595992       24.425315
  -8.775847    376.411666       19.401332
  -8.744122   -612.671267        0.000000
  -8.712397   -248.689103        0.000000
  -8.680672   -272.798193        0.000000
  -8.648947   -382.194889        0.000000
  -8.617222   -782.982189        0.000000
  -8.585497   -164.897520        0.000000
  -8.553772   -703.875675        0.000000
  -8.522047   -209.361780        0.000000
  -8.490322   -698.444647        0.000000
  -8.458597      8.271236        2.875976
  -8.426873      6.563640        2.561960
  -8.395148   -393.653308        0.000000
  -8.363423   -368.574204        0.000000
  -8.331698   -137.979787        0.000000
  -8.299973    -85.360664        0.000000
  -8.268248    -30.050967        0.000000
  -8.236523   -497.701353        0.000000
  -8.204798   -363.583913        0.000000
  -8.173073    211.344932       14.537707
  -8.141348    165.041701       12.846856
  -8.109623   -934.382425        0.000000
  -8.077899   -229.357734        0.000000
  -8.046174   -461.922590        0.000000
  -8.014449   -575.121435        0.000000
  -7.982724   -661.452539        0.000000
  -7.950999   -182.624483        0.000000
  -7.919274    149.849960       12.241322
  -7.887549   -139.946852        0.000000
  -7.855824   -850.045652        0.000000
  -7.824099    -30.388416        0.000000
  -7.792374    377.608788       19.432159
  -7.760649    582.393258       24.132825
  -7.728925    -18.518695        0.000000
  -7.697200     42.219483        6.497652
  -7.665475    103.073866       10.152530
  -7.633750   -222.159937        0.000000
  -7.602025   -448.622506        0.000000
  -7.570300   -542.801512        0.000000
  -7.538575    -72.941718        0.000000
  -7.506850    -56.682406        0.000000
  -7.475125   -639.790254        0.000000
  -7.443400   -314.016649        0.000000
  -7.411675    -48.947572        0.000000
  -7.379950    441.930737       21.022149
  -7.348226     -4.227794        0.000000
  -7.316501   -311.273734        0.000000
  -7.284776   -270.892559        0.000000
  -7.253051   -275.116746        0.000000
  -7.221326   -526.524813        0.000000
  -7.189601    -66.989180        0.000000
  -7.157876   -308.673310        0.000000
  -7.126151    260.208168       16.130969
  -7.094426   -599.951878        0.000000
  -7.062701    174.492822       13.209573
  -7.030976    -48.717228        0.000000
  -6.999252    -14.904241        0.000000
  -6.967527   -923.070191        0.000000
  -6.935802   -294.517301        0.000000
  -6.904077     46.023018        6.784027
  -6.872352    295.669517       17.195043
  -6.840627   -220.031155        0.000000
  -6.808902      7.808505        2.794370
  -6.777177     56.974896        7.548172
  -6.745452   -289.754694        0.000000
  -6.713727   -485.011596        0.000000
  -6.682002   -650.180774        0.000000
  -6.650278   -426.356294        0.000000
  -6.618553   -129.317137        0.000000
  -6.586828   -154.907659        0.000000
  -6.555103   -234.686050        0.000000
  -6.523378   -231.168921        0.000000
  -6.491653   -180.244037        0.000000
  -6.459928   -887.920264        0.000000
  -6.428203   -244.384851        0.000000
  -6.396478    -27.692774        0.000000
  -6.364753   -140.811739        0.000000
  -6.333028  -1097.302021        0.000000
  -6.301304    -36.028665        0.000000
  -6.269579     37.523529        6.125645
  -6.237854    240.952291       15.522638
  -6.206129   -275.508798        0.000000
  -6.174404     37.748465        6.143978
  -6.142679   -188.473032        0.000000
  -6.110954   -253.713067        0.000000
  -6.079229     55.032661        7.418400
  -6.047504    -94.599630        0.000000
  -6.015779   -263.129652        0.000000
  -5.984054    306.195704       17.498449
  -5.952329   -175.011359        0.000000
  -5.920605    600.874157       24.512735
  -5.888880    235.184569       15.335729
  -5.857155    -20.920183        0.000000
  -5.825430   -344.959247        0.000000
  -5.793705    -94.597803        0.000000
  -5.761980    252.697584       15.896465
  -5.730255    171.083763       13.079899
  -5.698530   -272.033950        0.000000
  -5.666805   -391.723688        0.000000
  -5.635080    -91.024362        0.000000
  -5.603355     66.519510        8.155949
  -5.571631   -107.193242        0.000000
  -5.539906    -22.883479        0.000000
  -5.508181     72.121249        8.492423
  -5.476456   -260.201919        0.000000
  -5.444731   -724.924174        0.000000
  -5.413006    208.325104       14.433472
  -5.381281     52.452365        7.242401
  -5.349556    -10.490503        0.000000
  -5.317831   -677.715713        0.000000
  -5.286106   -492.124296        0.000000
  -5.254381   -504.911916        0.000000
  -5.222657     94.120039        9.701548
  -5.190932   -536.888246        0.000000
  -5.159207    -55.121652        0.000000
  -5.127482    279.460386       16.717069
  -5.095757     50.853394        7.131157
  -5.064032   -202.107622        0.000000
  -5.032307    331.676303       18.211982
  -5.000582    287.725872       16.962484
  -4.968857    259.408224       16.106155
  -4.937132   -322.559085        0.000000
  -4.905407   -557.089871        0.000000
  -4.873683   -146.513838        0.000000
  -4.841958    126.129941       11.230759
  -4.810233   -350.591906        0.000000
  -4.778508   -194.188980        0.000000
  -4.746783   -184.713949        0.000000
  -4.715058     70.581551        8.401283
  -4.683333   -627.745420        0.000000
  -4.651608   -284.373854        0.000000
  -4.619883   -243.212367        0.000000
  -4.588158    -12.210995        0.000000
  -4.556433   -456.587581        0.000000
  -4.524708    227.645251       15.087917
  -4.492984   -128.257732        0.000000
  -4.461259    229.181429       15.138739
  -4.429534   -323.294350        0.000000
  -4.397809    -74.283009        0.000000
  -4.366084   -138.408602        0.000000
  -4.334359   -237.974782        0.000000
  -4.302634   -675.574432        0.000000
  -4.270909    476.846084       21.836806
  -4.239184    451.227322       21.242112
  -4.207459    559.532000       23.654429
  -4.175734   -203.812494        0.000000
  -4.144010   -616.724823        0.000000
  -4.112285     19.686360        4.436931
  -4.080560     92.451500        9.615170
  -4.048835   -601.803946        0.000000
  -4.017110    -53.125312        0.000000
  -3.985385    343.244503       18.526859
  -3.953660     14.085655        3.753086
  -3.921935   -571.861312        0.000000
  -3.890210    367.829894       19.178892
  -3.858485   -203.689946        0.000000
  -3.826760   -347.144319        0.000000
  -3.795036  -1002.786272        0.000000
  -3.763311   -451.614593        0.000000
  -3.731586   -623.925783        0.000000
  -3.699861   -193.665674        0.000000
  -3.668136   -407.280381        0.000000
  -3.636411     92.489558        9.617149
  -3.604686    260.060620       16.126395
  -3.572961   -553.913657        0.000000
  -3.541236   -779.389456        0.000000
  -3.509511   -271.364407        0.000000
  -3.477786   -296.725979        0.000000
  -3.446062   -249.557368        0.000000
  -3.414337   -379.621973        0.000000
  -3.382612   -167.674273        0.000000
  -3.350887    -40.695182        0.000000
  -3.319162    563.572043       23.739672
  -3.287437    -69.317549        0.000000
  -3.255712    -71.324365        0.000000
  -3.223987    307.763859       17.543200
  -3.192262    761.508448       27.595443
  -3.160537  -1083.381904        0.000000
  -3.128812   -295.225001        0.000000
  -3.097087    -10.352839        0.000000
  -3.065363   -243.351002        0.000000
  -3.033638   -985.944069        0.000000
  -3.001913   -737.824054        0.000000
  -2.970188   -228.140532        0.000000
  -2.938463   -407.593910        0.000000
  -2.906738   -509.679544        0.000000
  -2.875013    -89.132379        0.000000
  -2.843288   -160.967551        0.000000
  -2.811563    324.737797       18.020483
  -2.779838   -586.183098        0.000000
  -2.748113    219.633696       14.820044
  -2.716389     23.062415        4.802334
  -2.684664    240.509010       15.508353
  -2.652939   -781.315561        0.000000
  -2.621214   -155.449888        0.000000
  -2.589489      8.351314        2.889864
  -2.557764     96.131904        9.804688
  -2.526039  -1105.358224        0.000000
  -2.494314   -290.790991        0.000000
  -2.462589   -102.612007        0.000000
  -2.430864    192.850428       13.887060
  -2.399139   -579.370728        0.000000
  -2.367415   -556.731767        0.000000
  -2.335690     23.954148        4.894298
  -2.303965   -409.567112        0.000000
  -2.272240   -505.654805        0.000000
  -2.240515    154.000679       12.409701
  -2.208790    -76.929991        0.000000
  -2.177065    266.976910       16.339428
  -2.145340    -47.993094        0.000000
  -2.113615    -72.371221        0.000000
  -2.081890   -350.686650        0.000000
  -2.050165    -84.438976        0.000000
  -2.018441  -1004.686869        0.000000
  -1.986716     93.706675        9.680221
  -1.954991    -21.518581        0.000000
  -1.923266   -208.766702        0.000000
  -1.891541   -438.515368        0.000000
  -1.859816    -67.202782        0.000000
  -1.828091    341.234555       18.472535
  -1.796366    568.719105       23.847832
  -1.764641    -97.792296        0.000000
  -1.732916   -270.972068        0.000000
  -1.701191    144.481988       12.020066
  -1.669466    114.965175       10.722181
  -1.637742   -926.420276        0.000000
  -1.606017    -48.733309        0.000000
  -1.574292    191.873569       13.851844
  -1.542567   -171.112619        0.000000
  -1.510842   -314.156662        0.000000
  -1.479117    607.465850       24.646822
  -1.447392    466.909119       21.608080
  -1.415667     67.406291        8.210133
  -1.383942   -818.875904        0.000000
  -1.352217   -108.624274        0.000000
  -1.320492    228.754575       15.124635
  -1.288768   -488.069325        0.000000
  -1.257043   -737.449553        0.000000
  -1.225318   -542.132432        0.000000
  -1.193593   -346.099273        0.000000
  -1.161868   -211.137867        0.000000
  -1.130143   -688.919196        0.000000
  -1.098418   -439.990952        0.000000
  -1.066693    -92.986322        0.000000
  -1.034968    365.244546       19.111372
  -1.003243    194.001689       13.928449
  -0.971518    531.350952       23.051051
  -0.939794    554.556587       23.549025
  -0.908069     -3.151902        0.000000
  -0.876344   -213.133049        0.000000
  -0.844619   -390.958407        0.000000
  -0.812894   -175.021143        0.000000
  -0.781169     -5.586222        0.000000
  -0.749444   -256.176820        0.000000
  -0.717719   -171.545324        0.000000
  -0.685994    228.036782       15.100887
  -0.654269    389.332128       19.731501
  -0.622544   -509.462897        0.000000
  -0.590820     34.678265        5.888825
  -0.559095    352.140267       18.765401
  -0.527370   -227.072226        0.000000
  -0.495645   -669.151670        0.000000
  -0.463920   -586.482368        0.000000
  -0.432195   -255.583162        0.000000
  -0.400470    115.723993       10.757509
  -0.368745   -469.109333        0.000000
  -0.337020    386.338552       19.655497
  -0.305295    395.913585       19.897577
  -0.273570   1363.665135       36.927837
  -0.241845   2057.530024       45.360005
  -0.210121   6839.703446       82.702500
  -0.178396  15045.335091      122.659427
  -0.146671  26888.775767      163.977973
  -0.114946  38839.779090      197.078104
  -0.083221  51958.608870      227.944311
  -0.051496  65122.616294      255.191333
  -0.019771  74379.859740      272.726713
   0.011954  75014.721831      273.888156
   0.043679  68076.240319      260.914239
   0.075404  56559.216868      237.821817
   0.107129  41216.712456      203.018995
   0.138853  26798.612570      163.702818
   0.170578  17454.762414      132.116473
   0.202303  10001.201865      100.006009
   0.234028   6602.397388       81.255138
   0.265753   4466.649136       66.832994
   0.297478   3847.537236       62.028520
   0.329203   3859.709121       62.126557
   0.360928   3968.640796       62.997149
   0.392653   3398.221487       58.294266
   0.424378   3597.035100       59.975287
   0.456103   5269.143249       72.588864
   0.487827   6038.313825       77.706588
   0.519552   6112.645265       78.183408
   0.551277   7172.757896       84.692136
   0.583002   7887.629160       88.812325
   0.614727   9369.083026       96.794024
   0.646452  10617.050233      103.039071
   0.678177  13981.768978      118.244530
   0.709902  16283.147111      127.605435
   0.741627  21574.241869      146.881727
   0.773352  29105.715719      170.603973
   0.805077  40356.884030      200.890229
   0.836801  53798.528873      231.945099
   0.868526  68453.900690      261.636964
   0.900251  85765.199269      292.856960
   0.931976 108341.629851      329.152897
   0.963701 132535.113949      364.053724
   0.995426 154300.632062      392.811191
   1.027151 169422.397003      411.609520
   1.058876 177206.688495      420.959248
   1.090601 178313.983638      422.272405
   1.122326 169595.609067      411.819875
   1.154051 152737.183782      390.816049
   1.185776 132939.486194      364.608675
   1.217500 112375.984490      335.225274
   1.249225  91364.593458      302.265766
   1.280950  69820.140508      264.235010
   1.312675  53782.637591      231.910840
   1.344400  41907.979561      204.714385
   1.376125  32674.401170      180.760618
   1.407850  27432.465318      165.627490
   1.439575  25674.142598      160.231528
   1.471300  28171.210958      167.842816
   1.503025  30414.267419      174.396868
   1.534750  33702.150812      183.581456
   1.566474  39712.207846      199.279221
   1.598199  44044.603468      209.868062
   1.629924  49407.669102      222.278359
   1.661649  53234.494375      230.726016
   1.693374  57171.503966      239.105633
   1.725099  57065.926461      238.884756
   1.756824  54009.326238      232.399067
   1.788549  49569.478931      222.642042
   1.820274  45658.177607      213.677742
   1.851999  40502.309903      201.251857
   1.883724  33812.362212      183.881381
   1.915448  27397.763612      165.522698
   1.947173  24274.219634      155.801860
   1.978898  21554.915692      146.815925
   2.010623  20248.503627      142.297237
   2.042348  18657.575843      136.592737
   2.074073  17939.345781      133.937843
   2.105798  18583.846631      136.322583
   2.137523  19443.278373      139.439157
   2.169248  19430.112449      139.391938
   2.200973  20580.491726      143.459025
   2.232698  20670.525189      143.772477
   2.264422  20706.075966      143.896060
   2.296147  21775.032939      147.563657
   2.327872  23522.586941      153.370750
   2.359597  24183.253282      155.509657
   2.391322  25692.217456      160.287920
   2.423047  25311.022494      159.094382
   2.454772  26888.610048      163.977468
   2.486497  28338.092450      168.339218
   2.518222  29048.351953      170.435771
   2.549947  27720.322565      166.494212
   2.581672  28592.228281      169.092366
   2.613397  28596.886897      169.106141
   2.645121  27944.097057      167.164880
   2.676846  27685.828125      166.390589
   2.708571  26664.355799      163.292240
   2.740296  27625.235555      166.208410
   2.772021  27554.036952      165.994087
   2.803746  26549.288434      162.939524
   2.835471  26678.714222      163.336200
   2.867196  26841.808056      163.834697
   2.898921  26204.117383      161.876859
   2.930646  24808.574313      157.507379
   2.962371  24190.730658      155.533696
   2.994095  24739.438492      157.287757
   3.025820  23288.825654      152.606768
   3.057545  21027.005126      145.006914
   3.089270  20309.921414      142.512882
   3.120995  20930.615201      144.674169
   3.152720  20455.402149      143.022383
   3.184445  19637.757834      140.134785
   3.216170  20058.793896      141.629072
   3.247895  19519.021818      139.710493
   3.279620  19293.026507      138.899339
   3.311345  19268.224134      138.810029
   3.343069  20309.282485      142.510640
   3.374794  20350.627112      142.655624
   3.406519  19474.817655      139.552204
   3.438244  18050.509035      134.352183
   3.469969  18168.529293      134.790687
   3.501694  19354.167105      139.119255
   3.533419  19888.057384      141.025024
   3.565144  19234.278117      138.687700
   3.596869  18448.180647      135.824080
   3.628594  17860.584553      133.643498
   3.660319  17185.374944      131.093001
   3.692043  16075.892771      126.790744
   3.723768  16285.240841      127.613639
   3.755493  15580.215510      124.820733
   3.787218  15268.296110      123.564947
   3.818943  13253.840169      115.125324
   3.850668  14205.673921      119.187558
   3.882393  13499.073926      116.185515
   3.914118  13414.449256      115.820763
   3.945843  12209.621709      110.497157
   3.977568  12470.439128      111.671120
   4.009293  12068.636171      109.857345
   4.041018  11327.177213      106.429212
   4.072742   9908.664920       99.542277
   4.104467  10294.163270      101.460156
   4.136192   9772.278127       98.854834
   4.167917   9157.005319       95.692243
   4.199642   8692.792655       93.235147
   4.231367   8325.174655       91.242395
   4.263092   8909.100871       94.388034
   4.294817   8951.381868       94.611743
   4.326542   7713.804889       87.828269
   4.358267   8254.335535       90.853374
   4.389992   7577.814231       87.050642
   4.421716   7699.616840       87.747461
   4.453441   7020.240602       83.786876
   4.485166   8127.086574       90.150355
   4.516891   7538.878974       86.826718
   4.548616   7149.187885       84.552870
   4.580341   5918.957267       76.934760
   4.612066   5679.145897       75.360108
   4.643791   6457.997210       80.361665
   4.675516   6386.523173       79.915725
   4.707241   6593.989271       81.203382
   4.738966   5976.095738       77.305212
   4.770690   6028.631507       77.644263
   4.802415   5817.218453       76.270692
   4.834140   5341.537649       73.085824
   4.865865   4918.802635       70.134176
   4.897590   5630.035240       75.033561
   4.929315   5709.011029       75.557998
   4.961040   5464.088977       73.919476
   4.992765   4751.926474       68.934218
   5.024490   4477.263827       66.912359
   5.056215   4106.656374       64.083199
   5.087940   3281.330268       57.282897
   5.119664   4634.668238       68.078398
   5.151389   4860.634559       69.718251
   5.183114   4684.612967       68.444233
   5.214839   3290.849606       57.365927
   5.246564   4003.173193       63.270635
   5.278289   4057.909859       63.701726
   5.310014   3523.067547       59.355434
   5.341739   2821.727738       53.119937
   5.373464   3025.140687       55.001279
   5.405189   2650.520805       51.483209
   5.436914   2985.956145       54.643903
   5.468639   2396.327366       48.952297
   5.500363   2929.208448       54.122162
   5.532088   3382.090976       58.155748
   5.563813   3202.800330       56.593289
   5.595538   2307.525477       48.036710
   5.627263   2333.676266       48.308139
   5.658988   2756.458821       52.501989
   5.690713   3146.766501       56.096047
   5.722438   2081.217936       45.620368
   5.754163   2450.433240       49.501851
   5.785888   1775.175220       42.132828
   5.817613   2577.175348       50.765888
   5.849337   1751.336133       41.848968
   5.881062   1766.441031       42.029050
   5.912787   1902.022566       43.612184
   5.944512   2417.966948       49.172827
   5.976237   2030.838503       45.064826
   6.007962   1765.586721       42.018885
   6.039687   2290.290354       47.856978
   6.071412   2411.890585       49.111003
   6.103137   1448.436362       38.058328
   6.134862   2336.523988       48.337604
   6.166587   2816.325592       53.069064
   6.198311   2392.255118       48.910685
   6.230036   1245.810872       35.296046
   6.261761   1783.497273       42.231473
   6.293486   2297.445497       47.931675
   6.325211   1975.066416       44.441719
   6.356936   1206.308241       34.731948
   6.388661   1769.927907       42.070511
   6.420386   1680.096130       40.988976
   6.452111   1318.134450       36.306121
   6.483836    829.966568       28.809140
   6.515561    914.244509       30.236476
   6.547285   1812.656860       42.575308
   6.579010   1068.460319       32.687311
   6.610735    694.186617       26.347421
   6.642460   1155.219434       33.988519
   6.674185    882.868740       29.713107
   6.705910    973.389404       31.199189
   6.737635   1087.737818       32.980870
   6.769360   1030.603107       32.103008
   6.801085    878.314283       29.636368
   6.832810   1083.073098       32.910076
   6.864535    945.046602       30.741610
   6.896260    749.588456       27.378613
   6.927984   1599.691474       39.996143
   6.959709   1979.781751       44.494738
   6.991434   1199.258254       34.630308
   7.023159    832.037180       28.845055
   7.054884    926.913182       30.445249
   7.086609   1758.547187       41.935035
   7.118334   1211.119426       34.801141
   7.150059   1075.304979       32.791843
   7.181784   1287.148164       35.876847
   7.213509   1835.533107       42.843122
   7.245234   1201.434845       34.661720
   7.276958   1192.145429       34.527459
   7.308683   1058.012278       32.527101
   7.340408   1320.198436       36.334535
   7.372133    977.284144       31.261544
   7.403858   1551.905607       39.394233
   7.435583   1112.632123       33.356141
   7.467308   1774.736321       42.127619
   7.499033    851.799767       29.185609
   7.530758    740.172853       27.206118
   7.562483   1207.218193       34.745046
   7.594208   1285.670555       35.856248
   7.625932    916.831808       30.279231
   7.657657    901.819877       30.030316
   7.689382    893.749253       29.895639
   7.721107    800.325434       28.290024
   7.752832    420.777634       20.512865
   7.784557    767.738867       27.708101
   7.816282   1222.854744       34.969340
   7.848007   1429.719379       37.811630
   7.879732    716.977663       26.776439
   7.911457    669.845737       25.881378
   7.943182   1202.567540       34.678056
   7.974906   1073.539902       32.764919
   8.006631    381.394785       19.529331
   8.038356    544.332287       23.330930
   8.070081    796.391056       28.220401
   8.101806   1040.811679       32.261613
   8.133531    394.403304       19.859590
   8.165256    913.597475       30.225775
   8.196981   1649.645081       40.615823
   8.228706    934.713961       30.573092
   8.260431     78.060247        8.835171
   8.292156    392.834481       19.820052
   8.323881    890.931566       29.848477
   8.355605    899.058489       29.984304
   8.387330    410.967953       20.272345
   8.419055   1427.120074       37.777243
   8.450780    819.554584       28.627864
   8.482505   1174.849010       34.276071
   8.514230    530.275906       23.027720
   8.545955    592.781698       24.347109
   8.577680    529.359770       23.007820
   8.609405    515.591547       22.706641
   8.641130    178.984968       13.378526
   8.672855    180.017854       13.417073
   8.704579    980.824403       31.318116
   8.736304    642.834273       25.354177
   8.768029   -114.074353        0.000000
   8.799754    637.995471       25.258572
   8.831479   1275.173814       35.709576
   8.863204   1153.207712       33.958912
   8.894929    351.740652       18.754750
   8.926654    436.283443       20.887399
   8.958379    638.088464       25.260413
   8.990104    310.130572       17.610524
   9.021829    -49.368908        0.000000
   9.053553    434.139600       20.836017
   9.085278    655.133390       25.595574
   9.117003    729.865164       27.016017
   9.148728    131.327808       11.459835
   9.180453    154.968485       12.448634
   9.212178    785.031488       28.018413
   9.243903    884.938634       29.747918
   9.275628   -289.572688        0.000000
   9.307353   -450.702885        0.000000
   9.339078    384.823908       19.616929
   9.370803    602.485373       24.545577
   9.402527    307.986658       17.549549
   9.434252    712.135833       26.685873
   9.465977   1016.416511       31.881288
   9.497702    866.688349       29.439571
   9.529427    189.089900       13.750996
   9.561152    582.385930       24.132673
   9.592877    868.007809       29.461972
   9.624602    171.949757       13.112961
   9.656327   -418.951762        0.000000
   9.688052    282.503510       16.807841
   9.719777    323.812330       17.994786
   9.751502    594.597846       24.384377
   9.783226     98.232958        9.911254
   9.814951    465.922107       21.585229
   9.846676    523.020463       22.869641
   9.878401    283.579498       16.839819
   9.910126   -283.706151        0.000000
   9.941851    332.339378       18.230178
   9.973576    967.830934       31.109981
  10.005301   1085.371563       32.944978
  10.037026    573.348173       23.944690
  10.068751    709.634919       26.638974
  10.100476    623.017625       24.960321
  10.132200    533.288183       23.093033
  10.163925   -618.826478        0.000000
  10.195650    154.569663       12.432605
  10.227375    583.183447       24.149191
  10.259100    994.208015       31.531064
  10.290825     17.073560        4.132017
  10.322550    718.479436       26.804467
  10.354275    790.255618       28.111486
  10.386000    701.145120       26.479145
  10.417725    -56.222845        0.000000
  10.449450    122.837015       11.083186
  10.481174    208.031983       14.423314
  10.512899    485.250944       22.028412
  10.544624     59.809400        7.733654
  10.576349    380.715683       19.511937
  10.608074   -228.657963        0.000000
  10.639799    320.723021       17.908741
  10.671524   -161.560762        0.000000
  10.703249    481.242968       21.937251
  10.734974    355.322094       18.849989
  10.766699    639.651761       25.291338
  10.798424    -70.719974        0.000000
  10.830149    444.066372       21.072882
  10.861873    772.743474       27.798264
  10.893598   1059.646946       32.552219
  10.925323   -245.245208        0.000000
  10.957048    104.713756       10.232974
  10.988773    267.112988       16.343592
  11.020498    719.640999       26.826125
  11.052223    -52.806564        0.000000
  11.083948   -158.938523        0.000000
  11.115673   -314.917099        0.000000
  11.147398    -76.220081        0.000000
  11.179123   -422.758447        0.000000
  11.210847   -354.228566        0.000000
  11.242572    303.041770       17.408095
  11.274297    188.597155       13.733068
  11.306022   -338.356964        0.000000
  11.337747     43.506849        6.595972
  11.369472    351.758978       18.755239
  11.401197    181.760979       13.481876
  11.432922   -151.043501        0.000000
  11.464647    519.349070       22.789231
  11.496372     14.311084        3.782999
  11.528097   -369.366973        0.000000
  11.559821   -412.676589        0.000000
  11.591546     89.719525        9.472039
  11.623271    242.885758       15.584793
  11.654996    486.917765       22.066213
  11.686721   -833.477596        0.000000
  11.718446    135.077816       11.622298
  11.750171    427.779404       20.682829
  11.781896    -63.945148        0.000000
  11.813621   -480.041655        0.000000
  11.845346    220.688379       14.855584
  11.877071   -173.053479        0.000000
  11.908795   -199.537612        0.000000
  11.940520   -413.384148        0.000000
  11.972245    115.434520       10.744046
  12.003970    228.704489       15.122979
  12.035695    135.032997       11.620370
  12.067420    125.498353       11.202605
  12.099145   -333.153138        0.000000
  12.130870    566.366774       23.798462
