 Eloss (eV)  Int/Int(10Dq)
   0.665733   4.232697e-03
   0.667333   4.446741e-03
   0.668934   4.670411e-03
   0.670534   4.904076e-03
   0.672134   5.148112e-03
   0.673735   5.402907e-03
   0.675335   5.668860e-03
   0.676935   5.946381e-03
   0.678536   6.235889e-03
   0.680136   6.537818e-03
   0.681736   6.852609e-03
   0.683337   7.180717e-03
   0.684937   7.522607e-03
   0.686537   7.878757e-03
   0.688138   8.249654e-03
   0.689738   8.635798e-03
   0.691338   9.037701e-03
   0.692939   9.455884e-03
   0.694539   9.890883e-03
   0.696139   1.034324e-02
   0.697740   1.081352e-02
   0.699340   1.130228e-02
   0.700940   1.181011e-02
   0.702541   1.233760e-02
   0.704141   1.288534e-02
   0.705741   1.345395e-02
   0.707341   1.404406e-02
   0.708942   1.465629e-02
   0.710542   1.529129e-02
   0.712142   1.594972e-02
   0.713743   1.663224e-02
   0.715343   1.733952e-02
   0.716943   1.807225e-02
   0.718544   1.883111e-02
   0.720144   1.961681e-02
   0.721744   2.043006e-02
   0.723345   2.127158e-02
   0.724945   2.214208e-02
   0.726545   2.304230e-02
   0.728146   2.397297e-02
   0.729746   2.493485e-02
   0.731346   2.592868e-02
   0.732947   2.695521e-02
   0.734547   2.801520e-02
   0.736147   2.910941e-02
   0.737748   3.023862e-02
   0.739348   3.140358e-02
   0.740948   3.260507e-02
   0.742549   3.384385e-02
   0.744149   3.512070e-02
   0.745749   3.643638e-02
   0.747349   3.779167e-02
   0.748950   3.918732e-02
   0.750550   4.062411e-02
   0.752150   4.210279e-02
   0.753751   4.362411e-02
   0.755351   4.518883e-02
   0.756951   4.679767e-02
   0.758552   4.845138e-02
   0.760152   5.015067e-02
   0.761752   5.189627e-02
   0.763353   5.368886e-02
   0.764953   5.552914e-02
   0.766553   5.741779e-02
   0.768154   5.935547e-02
   0.769754   6.134282e-02
   0.771354   6.338046e-02
   0.772955   6.546902e-02
   0.774555   6.760907e-02
   0.776155   6.980119e-02
   0.777756   7.204592e-02
   0.779356   7.434380e-02
   0.780956   7.669530e-02
   0.782557   7.910092e-02
   0.784157   8.156109e-02
   0.785757   8.407623e-02
   0.787357   8.664673e-02
   0.788958   8.927294e-02
   0.790558   9.195518e-02
   0.792158   9.469375e-02
   0.793759   9.748890e-02
   0.795359   1.003408e-01
   0.796959   1.032497e-01
   0.798560   1.062158e-01
   0.800160   1.092390e-01
   0.801760   1.123195e-01
   0.803361   1.154573e-01
   0.804961   1.186523e-01
   0.806561   1.219045e-01
   0.808162   1.252138e-01
   0.809762   1.285800e-01
   0.811362   1.320028e-01
   0.812963   1.354820e-01
   0.814563   1.390173e-01
   0.816163   1.426083e-01
   0.817764   1.462546e-01
   0.819364   1.499557e-01
   0.820964   1.537111e-01
   0.822565   1.575201e-01
   0.824165   1.613822e-01
   0.825765   1.652966e-01
   0.827365   1.692626e-01
   0.828966   1.732793e-01
   0.830566   1.773459e-01
   0.832166   1.814615e-01
   0.833767   1.856250e-01
   0.835367   1.898353e-01
   0.836967   1.940915e-01
   0.838568   1.983922e-01
   0.840168   2.027362e-01
   0.841768   2.071223e-01
   0.843369   2.115491e-01
   0.844969   2.160152e-01
   0.846569   2.205190e-01
   0.848170   2.250590e-01
   0.849770   2.296337e-01
   0.851370   2.342413e-01
   0.852971   2.388802e-01
   0.854571   2.435485e-01
   0.856171   2.482445e-01
   0.857772   2.529661e-01
   0.859372   2.577116e-01
   0.860972   2.624788e-01
   0.862573   2.672657e-01
   0.864173   2.720701e-01
   0.865773   2.768900e-01
   0.867373   2.817231e-01
   0.868974   2.865671e-01
   0.870574   2.914197e-01
   0.872174   2.962786e-01
   0.873775   3.011413e-01
   0.875375   3.060054e-01
   0.876975   3.108684e-01
   0.878576   3.157278e-01
   0.880176   3.205810e-01
   0.881776   3.254254e-01
   0.883377   3.302583e-01
   0.884977   3.350772e-01
   0.886577   3.398793e-01
   0.888178   3.446619e-01
   0.889778   3.494223e-01
   0.891378   3.541576e-01
   0.892979   3.588652e-01
   0.894579   3.635422e-01
   0.896179   3.681858e-01
