 Eloss (eV)  Int/Int(10Dq)
   1.513903   6.390743e-16
   1.515503   5.251877e-16
   1.517103   4.313562e-16
   1.518704   3.540920e-16
   1.520304   2.905057e-16
   1.521904   2.382053e-16
   1.523505   1.952122e-16
   1.525105   1.598898e-16
   1.526705   1.308859e-16
   1.528306   1.070838e-16
   1.529906   8.756142e-17
   1.531506   7.155836e-17
   1.533107   5.844756e-17
   1.534707   4.771236e-17
   1.536307   3.892726e-17
   1.537908   3.174207e-17
   1.539508   2.586873e-17
   1.541108   2.107043e-17
   1.542709   1.715260e-17
   1.544309   1.395549e-17
   1.545909   1.134799e-17
   1.547510   9.222546e-18
   1.549110   7.491026e-18
   1.550710   6.081214e-18
   1.552310   4.933983e-18
   1.553911   4.000954e-18
   1.555511   3.242558e-18
   1.557111   2.626458e-18
   1.558712   2.126237e-18
   1.560312   1.720328e-18
   1.561912   1.391135e-18
   1.563513   1.124310e-18
   1.565113   9.081568e-19
   1.566713   7.331524e-19
   1.568314   5.915427e-19
   1.569914   4.770198e-19
   1.571514   3.844547e-19
   1.573115   3.096794e-19
   1.574715   2.493090e-19
   1.576315   2.005959e-19
   1.577916   1.613112e-19
   1.579516   1.296479e-19
   1.581116   1.041418e-19
   1.582717   8.360704e-20
   1.584317   6.708403e-20
   1.585917   5.379649e-20
   1.587518   4.311686e-20
   1.589118   3.453812e-20
   1.590718   2.765087e-20
