 Eloss (eV)  Int/Int(10Dq)
   0.600120   1.207488e-09
   0.601720   1.378781e-09
   0.603321   1.573693e-09
   0.604921   1.795383e-09
   0.606521   2.047418e-09
   0.608122   2.333824e-09
   0.609722   2.659145e-09
   0.611322   3.028506e-09
   0.612923   3.447680e-09
   0.614523   3.923177e-09
   0.616123   4.462324e-09
   0.617724   5.073370e-09
   0.619324   5.765598e-09
   0.620924   6.549445e-09
   0.622525   7.436643e-09
   0.624125   8.440373e-09
   0.625725   9.575438e-09
   0.627325   1.085845e-08
   0.628926   1.230806e-08
   0.630526   1.394516e-08
   0.632126   1.579319e-08
   0.633727   1.787839e-08
   0.635327   2.023015e-08
   0.636927   2.288139e-08
   0.638528   2.586889e-08
   0.640128   2.923382e-08
   0.641728   3.302217e-08
   0.643329   3.728533e-08
   0.644929   4.208067e-08
   0.646529   4.747223e-08
   0.648130   5.353143e-08
   0.649730   6.033794e-08
   0.651330   6.798050e-08
   0.652931   7.655799e-08
   0.654531   8.618050e-08
   0.656131   9.697054e-08
   0.657732   1.090644e-07
   0.659332   1.226135e-07
   0.660932   1.377863e-07
   0.662533   1.547697e-07
   0.664133   1.737714e-07
   0.665733   1.950217e-07
   0.667333   2.187761e-07
   0.668934   2.453178e-07
   0.670534   2.749607e-07
   0.672134   3.080523e-07
   0.673735   3.449773e-07
   0.675335   3.861615e-07
   0.676935   4.320756e-07
   0.678536   4.832399e-07
   0.680136   5.402293e-07
   0.681736   6.036786e-07
   0.683337   6.742885e-07
   0.684937   7.528319e-07
   0.686537   8.401611e-07
   0.688138   9.372155e-07
   0.689738   1.045030e-06
   0.691338   1.164743e-06
   0.692939   1.297609e-06
   0.694539   1.445007e-06
   0.696139   1.608453e-06
   0.697740   1.789613e-06
   0.699340   1.990316e-06
   0.700940   2.212572e-06
   0.702541   2.458583e-06
   0.704141   2.730768e-06
   0.705741   3.031776e-06
   0.707341   3.364508e-06
   0.708942   3.732144e-06
   0.710542   4.138162e-06
   0.712142   4.586368e-06
   0.713743   5.080923e-06
   0.715343   5.626375e-06
   0.716943   6.227690e-06
   0.718544   6.890292e-06
   0.720144   7.620098e-06
   0.721744   8.423563e-06
   0.723345   9.307721e-06
   0.724945   1.028024e-05
   0.726545   1.134946e-05
   0.728146   1.252448e-05
   0.729746   1.381518e-05
   0.731346   1.523231e-05
   0.732947   1.678754e-05
   0.734547   1.849357e-05
   0.736147   2.036417e-05
   0.737748   2.241429e-05
   0.739348   2.466014e-05
   0.740948   2.711930e-05
   0.742549   2.981080e-05
   0.744149   3.275527e-05
   0.745749   3.597501e-05
   0.747349   3.949418e-05
   0.748950   4.333886e-05
   0.750550   4.753726e-05
   0.752150   5.211985e-05
   0.753751   5.711952e-05
   0.755351   6.257173e-05
   0.756951   6.851475e-05
   0.758552   7.498982e-05
   0.760152   8.204136e-05
   0.761752   8.971719e-05
   0.763353   9.806879e-05
   0.764953   1.071515e-04
   0.766553   1.170248e-04
   0.768154   1.277527e-04
   0.769754   1.394037e-04
   0.771354   1.520516e-04
   0.772955   1.657754e-04
   0.774555   1.806597e-04
   0.776155   1.967954e-04
   0.777756   2.142796e-04
   0.779356   2.332163e-04
   0.780956   2.537169e-04
   0.782557   2.759003e-04
