 Eloss (eV)    Int (a.u.)  Int Err (a.u.)
  12.649176    716.652222       26.770361
  12.680901   1133.079712       33.661249
  12.712625   1117.454224       33.428345
  12.744350   1562.757324       39.531726
  12.776075   1098.112183       33.137776
  12.807800   1495.636475       38.673460
  12.839525   1110.109375       33.318304
  12.871250   1566.617432       39.580518
  12.902975   1112.160156       33.349065
  12.934700   1490.894287       38.612100
  12.966425   1042.937744       32.294547
  12.998150   1582.295288       39.778075
  13.029875    877.110840       29.616057
  13.061599   1370.218262       37.016459
  13.093324    858.760071       29.304608
  13.125049   1285.323975       35.851415
  13.156774    961.397095       31.006404
  13.188499   1016.077393       31.875969
  13.220224    788.909912       28.087540
  13.251949   1810.906494       42.554747
  13.283674    731.534241       27.046890
  13.315399   1243.592407       35.264606
  13.347124   1044.670898       32.321369
  13.378849   1539.048584       39.230710
  13.410574    809.931763       28.459300
  13.442298   1510.368408       38.863459
  13.474023   1040.602783       32.258375
  13.505748   1672.791748       40.899777
  13.537473    971.828369       31.174162
  13.569198   1367.665771       36.981965
  13.600923   1226.324585       35.018918
  13.632648   1910.638428       43.710850
  13.664373   1013.101562       31.829256
  13.696098   1157.375854       34.020227
  13.727823   1044.586548       32.320064
  13.759548   1645.817871       40.568681
  13.791272   1048.419434       32.379306
  13.822997   1578.032837       39.724461
  13.854722   1437.289062       37.911595
  13.886447   1372.093628       37.041782
  13.918172    781.792908       27.960560
  13.949897   1373.433228       37.059860
  13.981622   1113.223022       33.364997
  14.013347   1357.291382       36.841436
  14.045072    759.423828       27.557646
  14.076797   1001.614685       31.648297
  14.108522    729.031128       27.000576
  14.140246   1618.566162       40.231408
  14.171971    801.825806       28.316529
  14.203696   1357.286133       36.841364
  14.235421    971.574036       31.170082
  14.267146   1601.880371       40.023498
  14.298871    857.933716       29.290506
  14.330596   1132.378662       33.650834
  14.362321    754.463318       27.467496
  14.394046   1502.870605       38.766875
  14.425771    845.589111       29.079015
  14.457496   1496.148438       38.680078
  14.489220    903.509827       30.058440
  14.520945   1611.916260       40.148677
  14.552670    722.547058       26.880235
  14.584395    732.431152       27.063465
  14.616120    937.316284       30.615622
  14.647845   1633.598877       40.417804
  14.679570    791.858276       28.139976
  14.711295   1121.303467       33.485870
  14.743020   1152.198486       33.944049
  14.774745   1441.853149       37.971741
  14.806470    713.791504       26.716877
  14.838195   1491.148682       38.615394
  14.869919   1238.179321       35.187772
  14.901644   1479.365723       38.462524
  14.933369    599.091919       24.476354
  14.965094   1328.048218       36.442396
  14.996819   1183.347168       34.399813
  15.028544   1484.165283       38.524866
  15.060269    669.478394       25.874281
  15.091994   1121.838379       33.493856
  15.123719    875.418457       29.587471
  15.155444   1354.997559       36.810291
  15.187169    974.401978       31.215412
  15.218893   1707.932495       41.327140
  15.250618    803.462158       28.345408
  15.282343   1428.672241       37.797781
  15.314068    748.328003       27.355584
  15.345793   1360.839600       36.889559
  15.377518   1001.117188       31.640436
  15.409243   1480.869263       38.482064
  15.440968    772.456421       27.793100
  15.472693   1227.677002       35.038222
  15.504418   1027.175781       32.049583
  15.536143   1671.031738       40.878255
  15.567867    942.302551       30.696947
  15.599592   1115.454346       33.398418
  15.631317    874.796387       29.576957
  15.663042   1665.681396       40.812760
  15.694767    832.506042       28.853181
  15.726492   1139.464111       33.755949
  15.758217   1117.276611       33.425688
  15.789942   1855.325684       43.073492
  15.821667   1157.826172       34.026845
  15.853392   1334.837158       36.535423
  15.885117   1185.566895       34.432062
  15.916841   1586.121216       39.826137
  15.948566    545.994751       23.366531
  15.980291   1247.447266       35.319219
  16.012016   1207.162598       34.744246
  16.043741   1604.114624       40.051400
  16.075466    868.522827       29.470711
  16.107191   1241.956299       35.241400
  16.138916    814.679321       28.542588
  16.170641   1700.410645       41.236036
  16.202366    549.570984       23.442930
  16.234091   1293.414185       35.964068
  16.265816   1015.860840       31.872572
  16.297540   1653.699219       40.665701
  16.329265    586.737000       24.222655
  16.360990   1103.741699       33.222608
  16.392715   1060.611572       32.567032
  16.424440   1369.399658       37.005400
  16.456165    869.029053       29.479299
  16.487890   1384.895020       37.214178
  16.519615    803.157654       28.340036
  16.551340   1522.303955       39.016714
  16.583065   1178.237061       34.325458
  16.614790   1020.444519       31.944397
  16.646514    828.756592       28.788133
  16.678239   1437.298340       37.911718
  16.709964    807.011353       28.407945
  16.741689    996.669067       31.570066
  16.773414   1010.874512       31.794253
  16.805139   1518.631958       38.969629
  16.836864    692.057922       26.306994
  16.868589   1247.571045       35.320972
  16.900314    653.496460       25.563577
  16.932039   1634.172852       40.424904
  16.963764    651.906738       25.532464
  16.995488   1323.484131       36.379721
  17.027213    986.646545       31.410930
  17.058938   1573.012695       39.661224
  17.090663    816.303894       28.571032
  17.122388   1161.691162       34.083591
  17.154113    927.795471       30.459735
  17.185838   1524.572388       39.045773
  17.217563    663.596313       25.760363
  17.249288   1151.307129       33.930917
  17.281013    699.893188       26.455494
  17.312738   1369.111816       37.001511
  17.344462    576.851990       24.017743
  17.376187   1302.292236       36.087286
  17.407912   1121.446533       33.488006
  17.439637   1641.276855       40.512675
  17.471362    644.228882       25.381664
  17.503087   1237.759277       35.181803
  17.534812    916.507141       30.273869
  17.566537   1398.229980       37.392914
  17.598262    766.965576       27.694143
  17.629987   1266.434082       35.586993
  17.661712    572.750854       23.932214
  17.693437   1424.722412       37.745495
  17.725161    811.586426       28.488356
  17.756886   1138.031860       33.734728
  17.788611    960.170593       30.986620
  17.820336   1690.087524       41.110674
  17.852061    699.044373       26.439447
  17.883786   1162.980957       34.102507
  17.915511    841.518799       29.008943
  17.947236   1525.358276       39.055835
  17.978961   1040.660645       32.259272
  18.010686   1110.740723       33.327777
  18.042411    814.789185       28.544512
  18.074135   1619.544922       40.243570
  18.105860    747.964478       27.348939
  18.137585   1323.561279       36.380782
  18.169310   1045.319580       32.331402
  18.201035   1342.112671       36.634856
  18.232760    895.030762       29.917065
  18.264485   1420.883301       37.694606
  18.296210    655.849548       25.609560
  18.327935   1520.737061       38.996629
  18.359660    831.072998       28.828337
  18.391385   1348.240845       36.718399
  18.423109   1113.779053       33.373328
  18.454834   1556.761353       39.455815
  18.486559    912.050110       30.200167
  18.518284   1377.160767       37.110117
  18.550009    812.062622       28.496712
  18.581734   1434.909180       37.880195
  18.613459    518.869629       22.778710
  18.645184    906.765015       30.112539
  18.676909    888.042664       29.800045
  18.708634   1587.153076       39.839090
  18.740359    737.502808       27.157003
  18.772083   1178.166382       34.324428
  18.803808    940.303223       30.664364
  18.835533   1489.004150       38.587617
  18.867258    800.353394       28.290518
  18.898983   1214.140625       34.844521
  18.930708    952.155762       30.857021
  18.962433   1354.705078       36.806318
  18.994158    566.414978       23.799474
  19.025883   1299.379395       36.046905
  19.057608    803.799805       28.351363
  19.089333   1399.301636       37.407240
  19.121058   1012.800659       31.824529
  19.152782   1231.199707       35.088455
  19.184507    773.952454       27.820001
  19.216232   1469.743530       38.337234
  19.247957   1099.317871       33.155963
  19.279682   1070.517578       32.718765
  19.311407    492.064209       22.182520
  19.343132   1469.264160       38.330982
  19.374857    955.959595       30.918596
  19.406582   1321.015137       36.345772
  19.438307   1040.274170       32.253282
  19.470032   1656.076416       40.694919
  19.501756    894.828918       29.913691
  19.533481   1214.878906       34.855113
  19.565206    731.032471       27.037612
  19.596931   1355.302124       36.814428
  19.628656    782.518555       27.973533
  19.660381   1203.204834       34.687243
  19.692106    904.432556       30.073785
  19.723831   1472.083374       38.367739
  19.755556    701.484436       26.485551
  19.787281   1150.623291       33.920839
  19.819006    625.923096       25.018455
  19.850730   1303.384277       36.102414
  19.882455    837.001648       28.930981
  19.914180   1188.255249       34.471078
  19.945905    876.681030       29.608800
  19.977630   1627.728760       40.345121
  20.009355    485.483063       22.033680
  20.041080   1249.600952       35.349695
  20.072805    717.991333       26.795360
  20.104530   1369.717529       37.009695
  20.136255    514.315796       22.678532
  20.167980   1276.187988       35.723773
  20.199704   1019.230225       31.925385
  20.231429   1531.233887       39.130984
  20.263154    967.019775       31.096942
  20.294879   1408.949707       37.535979
  20.326604    738.331421       27.172255
  20.358329   1649.587646       40.615116
  20.390054    608.288940       24.663514
  20.421779   1193.557129       34.547896
  20.453504    920.365906       30.337533
  20.485229   1401.497437       37.436579
  20.516954    798.011719       28.249101
  20.548679    989.740723       31.460145
  20.580403    896.587524       29.943071
  20.612128   1499.683716       38.725750
  20.643853    803.004517       28.337334
  20.675578   1232.344482       35.104764
  20.707303   1208.724854       34.766720
  20.739028   1499.154541       38.718917
  20.770753    750.810242       27.400917
  20.802478   1207.713867       34.752178
  20.834203    995.325073       31.548773
  20.865928   1381.179932       37.164229
  20.897653    720.409607       26.840447
  20.929377   1234.964478       35.142061
  20.961102    840.797424       28.996507
  20.992827   1606.825439       40.085227
  21.024552    723.272339       26.893723
  21.056277   1291.978516       35.944103
  21.088002   1013.153809       31.830077
  21.119727   1598.246582       39.978076
  21.151452    970.811890       31.157854
  21.183177    874.166260       29.566303
  21.214902    800.064453       28.285411
  21.246627   1205.764404       34.724118
  21.278351    808.218262       28.429180
  21.310076   1280.660156       35.786312
  21.341801    968.184143       31.115658
  21.373526   1330.929688       36.481909
  21.405251    871.580566       29.522543
  21.436976   1175.063965       34.279206
  21.468701   1006.377930       31.723460
  21.500426   1593.805298       39.922491
  21.532151    687.431091       26.218907
  21.563876   1505.767822       38.804224
  21.595601   1098.378540       33.141794
  21.627325   1709.279297       41.343431
  21.659050    949.369385       30.811838
  21.690775   1389.498779       37.275981
  21.722500    877.226868       29.618016
  21.754225   1072.602539       32.750611
  21.785950    797.595337       28.241730
  21.817675   1249.083740       35.342379
  21.849400    832.389893       28.851168
  21.881125   1867.012207       43.208937
  21.912850    681.092163       26.097742
  21.944575   1434.420532       37.873745
  21.976300    823.211670       28.691666
  22.008024   1575.820068       39.696600
  22.039749    642.772949       25.352967
  22.071474   1274.781738       35.704086
  22.103199    795.706543       28.208271
  22.134924   1477.786377       38.441987
  22.166649    710.417603       26.653660
  22.198374   1183.115479       34.396446
  22.230099    833.032593       28.862304
  22.261824   1537.257690       39.207878
  22.293549    712.513794       26.692954
  22.325274   1152.014160       33.941334
  22.356998    879.346436       29.653776
  22.388723   1819.810913       42.659242
  22.420448    816.868835       28.580917
  22.452173   1286.286377       35.864835
  22.483898   1011.557251       31.804988
  22.515623   1452.931885       38.117344
  22.547348    790.293945       28.112167
  22.579073   1405.694336       37.492590
  22.610798   1158.786987       34.040960
  22.642523   1245.858154       35.296716
  22.674248    635.985413       25.218751
  22.705972   1122.042480       33.496903
  22.737697    957.149536       30.937833
  22.769422   1589.413696       39.867452
  22.801147   1049.625610       32.397926
  22.832872   1242.712891       35.252133
  22.864597   1012.167480       31.814580
  22.896322   1565.382080       39.564910
  22.928047    955.363525       30.908955
  22.959772   1269.559814       35.630883
  22.991497    770.993408       27.766768
  23.023222   1219.135010       34.916114
  23.054946    826.670288       28.751875
  23.086671   1262.584595       35.532866
  23.118396   1052.617432       32.444066
  23.150121   1431.981934       37.841537
  23.181846    883.146301       29.717778
  23.213571   1074.627197       32.781507
  23.245296    743.585205       27.268759
  23.277021   1439.416504       37.939643
  23.308746    833.254150       28.866142
  23.340471   1191.611328       34.519724
  23.372196    869.173157       29.481743
  23.403921   1568.190552       39.600386
  23.435645    856.491089       29.265869
  23.467370   1434.131592       37.869930
  23.499095    936.927979       30.609279
  23.530820   1481.241943       38.486906
  23.562545    564.540527       23.760062
  23.594270   1018.273682       31.910401
  23.625995    845.964355       29.085466
  23.657720   1168.233398       34.179429
  23.689445    450.996033       21.236667
  23.721170   1232.821899       35.111564
  23.752895   1080.799561       32.875516
  23.784619   1183.623047       34.403823
  23.816344    803.615967       28.348121
  23.848069   1136.907959       33.718066
  23.879794    848.667114       29.131892
  23.911519   1541.867188       39.266617
  23.943244    617.864624       24.856883
  23.974969    815.585327       28.558455
  24.006694   1001.788025       31.651035
  24.038419   1434.243652       37.871409
  24.070144    374.463654       19.351063
  24.101869   1120.881104       33.479562
  24.133593   1052.701538       32.445362
  24.165318   1684.668457       41.044713
  24.197043    791.096008       28.126429
  24.228768   1145.754883       33.849001
  24.260493    867.061890       29.445915
  24.292218   1552.632080       39.403453
  24.323943    717.128906       26.779263
  24.355668   1267.267090       35.598695
  24.387393    817.500000       28.591957
  24.419118   1289.239990       35.905988
  24.450843    292.756897       17.110140
  24.482567   1212.793945       34.825191
  24.514292    755.976868       27.495034
  24.546017   1283.082275       35.820138
  24.577742    868.039307       29.462507
  24.609467   1348.269287       36.718787
  24.641192    719.211792       26.818124
  24.672917   1361.267334       36.895357
  24.704642    864.797485       29.407439
  24.736367   1301.852905       36.081199
  24.768092   1105.479004       33.248744
  24.799817   1338.454590       36.584896
  24.831542    665.387695       25.795110
  24.863266   1350.428467       36.748176
  24.894991    886.337158       29.771415
  24.926716   1390.818237       37.293676
  24.958441    683.638550       26.146483
  24.990166   1304.515625       36.118079
  25.021891    622.401672       24.947979
  25.053616   1414.054688       37.603919
  25.085341    563.333740       23.734653
  25.117066   1241.937256       35.241130
  25.148791    656.103394       25.614515
  25.180516   1371.252930       37.030432
  25.212240    790.157471       28.109740
  25.243965   1257.744141       35.464689
  25.275690   1028.434814       32.069219
  25.307415   1411.105225       37.564681
  25.339140    616.552124       24.830468
  25.370865   1054.855713       32.478542
  25.402590    601.860962       24.532855
  25.434315   1465.303345       38.279281
  25.466040    450.530457       21.225703
  25.497765   1260.833618       35.508219
  25.529490    730.378784       27.025521
  25.561214   1335.661255       36.546700
  25.592939    577.117676       24.023274
  25.624664   1229.456787       35.063611
  25.656389    922.695068       30.375896
  25.688114   1454.054321       38.132064
  25.719839    860.550964       29.335149
  25.751564   1403.239258       37.459835
  25.783289    987.639832       31.426738
  25.815014   1576.677612       39.707400
  25.846739    653.603027       25.565661
  25.878464    962.949829       31.031433
  25.910188    821.347900       28.659168
  25.941913   1729.799194       41.590855
  25.973638   1004.352661       31.691523
  26.005363   1470.046021       38.341179
  26.037088    966.571167       31.089728
  26.068813   1300.855103       36.067369
  26.100538    580.440430       24.092331
  26.132263   1279.029785       35.763526
  26.163988    924.750977       30.409718
  26.195713   1600.455566       40.005694
  26.227438    648.636902       25.468351
  26.259163   1254.822388       35.423472
  26.290887    886.756470       29.778456
  26.322612   1316.944214       36.289726
  26.354337    702.022766       26.495712
  26.386062   1165.575073       34.140520
  26.417787    936.402466       30.600694
  26.449512   1437.643188       37.916265
  26.481237    904.111572       30.068448
  26.512962   1266.080078       35.582019
  26.544687    971.211121       31.164260
  26.576412   1722.114014       41.498362
  26.608137    935.028564       30.578237
  26.639861   1449.026123       38.066076
  26.671586   1303.312744       36.101423
  26.703311   1478.746216       38.454469
  26.735036    976.086914       31.242390
  26.766761   1369.423462       37.005722
  26.798486   1056.980469       32.511236
  26.830211   1459.361450       38.201590
  26.861936   1342.657471       36.642291
