 dEinc Column1  dEinc Column2  dEinc Column3  dEinc Column4  dEinc Column5  dEinc Column6  dEinc Column7  dEinc Column8  dEinc Column9  dEinc Column10  dEinc Column11  dEinc Column12  dEinc Column13  dEinc Column14  dEinc Column15  dEinc Column16  dEinc Column17  dEinc Column18  dEinc Column19  dEinc Column20  dEinc Column21  dEinc Column22  dEinc Column23  dEinc Column24  dEinc Column25  dEinc Column26  dEinc Column27  dEinc Column28  dEinc Column29  dEinc Column30  dEinc Column31  dEinc Column32  dEinc Column33  dEinc Column34  dEinc Column35  dEinc Column36  dEinc Column37  dEinc Column38  dEinc Column39  dEinc Column40  dEinc Column41  dEinc Column42  dEinc Column43  dEinc Column44  dEinc Column45  dEinc Column46  dEinc Column47  dEinc Column48  dEinc Column49  dEinc Column50  dEinc Column51  dEinc Column52  dEinc Column53  dEinc Column54  dEinc Column55  dEinc Column56
      0.001565       0.000193       0.000522       0.000397       0.000381       0.000000       0.000522       0.000485       0.000047        0.000235        0.000819        0.000250        0.000751        0.000303        0.000704        0.000470        0.001273        0.001904        0.001816        0.001779        0.001409        0.000527        0.002291        0.000887        0.001190        0.000522        0.000000        0.000177        0.000751        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000329       0.000193       0.000000       0.001023       0.000078       0.000438       0.000626       0.000475        0.000579        0.000010        0.000271        0.000929        0.000370        0.000777        0.002400        0.001565        0.001299        0.001675        0.001007        0.000000        0.001440        0.001435        0.000313        0.000350        0.001884        0.000000        0.000955        0.000146        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000386       0.000000       0.000428       0.000543       0.000444       0.000000       0.000454       0.000209        0.000751        0.000725        0.000522        0.000548        0.000522        0.001977        0.001336        0.000955        0.000564        0.003548        0.001784        0.000522        0.000130        0.002911        0.001461        0.000522        0.000444        0.000000        0.000522        0.000376        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000657       0.000000       0.000522       0.000141       0.000078       0.000000       0.000277       0.000835        0.000704        0.000830        0.000793        0.000000        0.000522        0.001419        0.001899        0.001972        0.001482        0.001649        0.001779        0.000522        0.001957        0.001049        0.002306        0.000887        0.000000        0.001111        0.000610        0.000146        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000000       0.000329       0.000522       0.000000       0.000444       0.000449       0.000313       0.000000        0.000918        0.000010        0.000616        0.000266        0.000824        0.000522        0.000929        0.002442        0.001831        0.001315        0.001257        0.000861        0.000532        0.000344        0.001925        0.001033        0.000908        0.001195        0.000955        0.000522        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000000       0.000783       0.000094       0.000000       0.000480       0.000073       0.000454       0.000104        0.000464        0.000214        0.000407        0.001795        0.000892        0.000861        0.000574        0.001565        0.002833        0.000861        0.001044        0.002426        0.001153        0.001216        0.001299        0.000871        0.001044        0.000303        0.000522        0.000522        0.000757        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000000       0.000454       0.000000       0.000000       0.000642       0.000000       0.000277       0.000417        0.000000        0.001331        0.000000        0.000955        0.000673        0.000621        0.001628        0.001184        0.003078        0.001226        0.002218        0.000887        0.000924        0.001294        0.000423        0.000861        0.000417        0.000370        0.000522        0.000376        0.000809        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000000       0.000261       0.000428       0.000501       0.000444       0.000083       0.000767       0.000000        0.000704        0.000235        0.000271        0.000203        0.000590        0.000605        0.001398        0.002567        0.002129        0.001675        0.001617        0.000522        0.000553        0.000871        0.000412        0.000522        0.000804        0.000522        0.000522        0.000292        0.000522        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000584       0.000590       0.000094       0.000021       0.000402       0.000887       0.000068       0.000047        0.000861        0.000308        0.000522        0.000522        0.000303        0.001117        0.001263        0.002296        0.003365        0.002139        0.001816        0.000522        0.003631        0.001210        0.000110        0.000871        0.000480        0.000522        0.000610        0.000751        0.000287        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000595       0.000850       0.000193       0.000000       0.000000       0.000277       0.000522       0.000000       0.000475        0.000235        0.000511        0.000250        0.000433        0.000522        0.000887        0.001649        0.001920        0.001456        0.001565        0.002306        0.002426        0.001164        0.002583        0.001617        0.000527        0.001190        0.000522        0.000866        0.000146        0.000470        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000746       0.000522       0.000000       0.000000       0.000000       0.000887       0.000157       0.000000       0.000000        0.000287        0.000736        0.000271        0.000496        0.000673        0.001284        0.001012        0.001654        0.001748        0.000699        0.001310        0.000704        0.001560        0.002567        0.001247        0.000522        0.000830        0.000151        0.000000        0.000522        0.000574        0.000522        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000130       0.000261       0.000219       0.000381       0.000000       0.000970       0.000000       0.000000        0.000235        0.000830        0.000522        0.000725        0.001346        0.000804        0.004112        0.001857        0.002301        0.001226        0.001477        0.001565        0.001440        0.000694        0.000157        0.000689        0.000522        0.001096        0.000089        0.000522        0.000000        0.000809        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000000       0.000261       0.000730       0.000522       0.000000       0.001044       0.000000       0.000000        0.000287        0.000438        0.000250        0.001273        0.001414        0.000605        0.002515        0.001565        0.001127        0.000861        0.002864        0.001383        0.000130        0.001017        0.001205        0.000355        0.001257        0.001195        0.000610        0.000522        0.000000        0.000757        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000000       0.000590       0.000094       0.000141       0.000078       0.000511       0.001117       0.000000        0.000000        0.000616        0.000115        0.000203        0.001111        0.001117        0.000678        0.001565        0.001044        0.000955        0.001524        0.001748        0.001555        0.001492        0.000882        0.000689        0.000830        0.001414        0.000955        0.000376        0.000235        0.001096        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000783       0.000783       0.000647       0.000000       0.000522       0.000000       0.000449       0.000104        0.000057        0.000428        0.000407        0.000840        0.000824        0.000631        0.001127        0.001565        0.000083        0.001910        0.001659        0.000522        0.000924        0.001143        0.000730        0.000522        0.000522        0.000824        0.000433        0.000438        0.000522        0.001565        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000819       0.000652       0.000193       0.000616       0.000000       0.000444       0.000000       0.000000       0.000626        0.000464        0.002066        0.000271        0.000292        0.000590        0.000595        0.001263        0.001873        0.000746        0.002197        0.002338        0.000522        0.000130        0.000944        0.000313        0.000522        0.001711        0.000908        0.000089        0.001127        0.000522        0.001278        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000130       0.000261       0.000303       0.000381       0.000000       0.000000       0.000000       0.000882        0.000235        0.000850        0.000480        0.001132        0.001513        0.001127        0.002285        0.003371        0.001310        0.003908        0.000355        0.000678        0.001957        0.001487        0.000365        0.001054        0.000725        0.001414        0.000772        0.000000        0.000522        0.001044        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000391       0.000261       0.000428       0.000141       0.000078       0.000449       0.000000       0.000475        0.000579        0.000308        0.001200        0.001477        0.001247        0.000365        0.001837        0.002661        0.002259        0.002171        0.001299        0.001565        0.000532        0.001644        0.000887        0.000684        0.000522        0.001550        0.000360        0.000000        0.000287        0.001044        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000130       0.000000       0.000094       0.001002       0.000444       0.000073       0.000000       0.000000        0.000986        0.000428        0.000929        0.001857        0.000824        0.000339        0.001263        0.001628        0.004221        0.001675        0.001440        0.001748        0.003183        0.001216        0.001044        0.001231        0.000240        0.001195        0.000866        0.000146        0.000000        0.000757        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000391       0.000329       0.000000       0.000042       0.000000       0.000000       0.000000       0.000000        0.000522        0.001471        0.000480        0.001096        0.000892        0.001117        0.002755        0.001503        0.001560        0.003005        0.001257        0.002061        0.000590        0.001565        0.000678        0.002103        0.000000        0.001044        0.000339        0.000522        0.000235        0.001383        0.000710        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000522       0.000522       0.000428       0.000501       0.000078       0.000000       0.000209       0.000000        0.000579        0.001445        0.000814        0.000496        0.001127        0.000970        0.002191        0.002238        0.003965        0.002880        0.000610        0.001252        0.001555        0.001320        0.000522        0.001711        0.000908        0.001430        0.000360        0.000376        0.000757        0.001226        0.001607        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000130       0.000783       0.000094       0.000402       0.000522       0.000083       0.000313       0.000104        0.001044        0.000522        0.000386        0.000955        0.000809        0.000522        0.002254        0.000944        0.002572        0.003835        0.001388        0.000339        0.000929        0.000694        0.001252        0.000871        0.000136        0.001195        0.001205        0.000000        0.000574        0.001096        0.002045        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000000       0.000783       0.000428       0.000141       0.000600       0.000438       0.000000       0.000464        0.000751        0.000522        0.000657        0.000522        0.000673        0.001200        0.000981        0.000673        0.003506        0.003308        0.000266        0.002609        0.001451        0.000699        0.001200        0.001059        0.000454        0.000303        0.000183        0.000292        0.000000        0.001852        0.000856        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001044       0.000000       0.000193       0.000313       0.000000       0.000887       0.000000       0.000000       0.000626        0.000000        0.000308        0.000115        0.000115        0.000522        0.001482        0.000741        0.002504        0.002395        0.001289        0.001915        0.001226        0.001174        0.000318        0.001044        0.002249        0.000522        0.000370        0.000089        0.000897        0.000000        0.001226        0.000522        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000193       0.000000       0.000303       0.000000       0.000000       0.000000       0.000209       0.000997        0.000000        0.000000        0.000793        0.000496        0.001649        0.000970        0.001294        0.002431        0.000903        0.001497        0.001560        0.002609        0.002186        0.001320        0.001044        0.001737        0.000068        0.000151        0.000772        0.000376        0.000235        0.001096        0.001085        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000720       0.000657       0.000000       0.000000       0.000000       0.000449       0.001184       0.000464        0.000000        0.000000        0.000929        0.000955        0.001263        0.000522        0.000793        0.000804        0.001482        0.002249        0.000610        0.001565        0.000517        0.001210        0.001518        0.001231        0.000000        0.000355        0.000271        0.000824        0.000522        0.000991        0.001336        0.000610        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000130       0.000976       0.000438       0.000000       0.000000       0.000073       0.000694       0.000475        0.000057        0.000214        0.000480        0.000522        0.001195        0.000183        0.001461        0.000903        0.001351        0.002953        0.000522        0.001044        0.000005        0.001847        0.001357        0.001915        0.000454        0.000537        0.000861        0.000365        0.000522        0.000522        0.000188        0.001388        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000000       0.000454       0.000605       0.000000       0.000000       0.000167       0.000209       0.000047        0.000464        0.000736        0.001357        0.000115        0.001111        0.001017        0.000459        0.002035        0.001137        0.001127        0.001821        0.001044        0.000934        0.000000        0.001299        0.002953        0.000522        0.000151        0.000616        0.000376        0.000287        0.000522        0.000334        0.000699        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000193       0.000261       0.000000       0.000501       0.000402       0.001774       0.000522       0.000579        0.000235        0.001638        0.000501        0.000444        0.000976        0.001226        0.002097        0.001466        0.003485        0.000089        0.001404        0.002583        0.001169        0.000417        0.001007        0.002082        0.000804        0.000000        0.000339        0.000000        0.000000        0.000522        0.000188        0.000955        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000522       0.000590       0.000219       0.000402       0.000120       0.000146       0.000767       0.000522        0.000287        0.000235        0.000814        0.003245        0.001414        0.001044        0.001148        0.001195        0.002374        0.000866        0.002124        0.001931        0.002489        0.001492        0.002233        0.001565        0.001325        0.000741        0.000271        0.000412        0.000480        0.001096        0.000334        0.000610        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000715       0.000193       0.000522       0.000141       0.000000       0.000000       0.000277       0.000522        0.000235        0.000522        0.000751        0.001936        0.000741        0.001555        0.001044        0.000511        0.002311        0.002019        0.001837        0.001565        0.002077        0.001117        0.001821        0.001383        0.001284        0.000673        0.000522        0.000110        0.001320        0.000991        0.000188        0.001388        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000000       0.000657       0.000000       0.000303       0.000882       0.000000       0.000083       0.000522       0.000417        0.000757        0.000308        0.000271        0.000929        0.001581        0.001576        0.003830        0.000673        0.001863        0.002771        0.001904        0.000183        0.000647        0.001294        0.001310        0.001393        0.000762        0.001231        0.000861        0.000146        0.000287        0.000522        0.000334        0.000699        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000000       0.000850       0.000428       0.000543       0.000000       0.000438       0.000313       0.000000        0.000574        0.000214        0.000637        0.000318        0.001550        0.001299        0.002212        0.001362        0.001617        0.001310        0.000699        0.001565        0.001571        0.001044        0.001090        0.000866        0.000522        0.000485        0.001383        0.000934        0.000000        0.000522        0.000376        0.000522        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001044       0.000000       0.001304       0.000094       0.001784       0.000078       0.000083       0.000000       0.000000        0.000000        0.000736        0.001471        0.001336        0.000522        0.000970        0.000793        0.001628        0.003527        0.000610        0.003120        0.002609        0.002885        0.001242        0.000266        0.000522        0.000976        0.001080        0.000976        0.000924        0.000000        0.000522        0.000856        0.000522        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000224       0.000579       0.000454       0.000428       0.000444       0.000444       0.000970       0.000209       0.000047        0.000235        0.000830        0.000866        0.000663        0.000219        0.000522        0.000052        0.001732        0.003172        0.000684        0.001179        0.002609        0.000772        0.000944        0.001143        0.000522        0.001497        0.000856        0.000866        0.002390        0.000235        0.000522        0.000897        0.000955        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000986       0.000000       0.000313       0.000501       0.000078       0.000595       0.000730       0.000522        0.000287        0.000819        0.000407        0.000000        0.001210        0.000861        0.000000        0.001769        0.002384        0.001064        0.002562        0.001044        0.002588        0.000970        0.001044        0.000522        0.001565        0.000877        0.000428        0.001492        0.000522        0.000809        0.001002        0.001044        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000746       0.000000       0.000000       0.000730       0.000021       0.000444       0.000522       0.000835       0.000475        0.000292        0.000010        0.000000        0.000496        0.001784        0.000365        0.000303        0.000814        0.002087        0.003026        0.001706        0.002244        0.000924        0.000522        0.001518        0.000355        0.000203        0.001784        0.000616        0.000376        0.000991        0.000751        0.000000        0.000610        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001117       0.000000       0.000000       0.000094       0.000000       0.000000       0.000438       0.000767       0.000313        0.001221        0.000511        0.000271        0.001451        0.000960        0.000256        0.003005        0.000141        0.000647        0.001127        0.001998        0.002452        0.000527        0.000595        0.002087        0.001038        0.000736        0.000621        0.000428        0.000000        0.000861        0.000292        0.000188        0.000955        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000746       0.000000       0.001179       0.000000       0.000000       0.000000       0.000167       0.000277       0.001252        0.000809        0.000010        0.000637        0.000751        0.000219        0.001117        0.001638        0.000762        0.001696        0.000522        0.001904        0.001044        0.000637        0.001315        0.002343        0.000694        0.000762        0.000741        0.001294        0.000558        0.000000        0.001325        0.000334        0.001477        0.000522        0.001044        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000000       0.000908       0.000000       0.000000       0.000480       0.001044       0.000313       0.000047        0.000522        0.000511        0.000929        0.000433        0.000454        0.001054        0.000741        0.001424        0.000657        0.001497        0.001748        0.000000        0.001748        0.001565        0.001357        0.000887        0.000804        0.001044        0.000631        0.000485        0.000021        0.000757        0.000000        0.001132        0.000522        0.000532        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001044       0.000000       0.000783       0.000219       0.000000       0.000642       0.000877       0.000209       0.000475        0.000757        0.001247        0.001023        0.000496        0.001044        0.000861        0.001461        0.001263        0.000991        0.002520        0.001471        0.000339        0.001398        0.001294        0.001044        0.001550        0.000308        0.002155        0.001816        0.000292        0.001033        0.001096        0.000000        0.001044        0.000522        0.001033        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000746       0.000000       0.001304       0.000303       0.000000       0.000522       0.000000       0.000313       0.000151        0.000689        0.000757        0.001586        0.000548        0.001195        0.000960        0.001096        0.002708        0.001268        0.004179        0.001784        0.000522        0.003298        0.001315        0.000313        0.000694        0.000454        0.001497        0.001049        0.000897        0.000981        0.000704        0.000188        0.000610        0.000522        0.001555        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000391       0.000522       0.000000       0.000381       0.000444       0.000000       0.000454       0.000892        0.001278        0.001127        0.000522        0.000814        0.000892        0.001127        0.001346        0.002139        0.001085        0.003016        0.001779        0.002244        0.002609        0.001983        0.000365        0.000522        0.000350        0.000673        0.000605        0.000522        0.000574        0.000574        0.000522        0.001388        0.000522        0.001565        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001341       0.000522       0.000590       0.000219       0.000141       0.000000       0.000897       0.000277       0.000000        0.001273        0.000522        0.000908        0.000407        0.002103        0.000365        0.001096        0.001336        0.001524        0.000897        0.001132        0.002113        0.001377        0.002270        0.000887        0.000172        0.000240        0.000877        0.001748        0.000522        0.000245        0.000757        0.000334        0.000699        0.000522        0.000031        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000522       0.000522       0.000783       0.000303       0.000000       0.000078       0.000146       0.000313       0.000209        0.000934        0.000010        0.001565        0.001044        0.001920        0.000934        0.001816        0.001884        0.002045        0.001748        0.001477        0.002061        0.000423        0.000621        0.000788        0.001064        0.000000        0.001059        0.001638        0.000522        0.000798        0.000240        0.000000        0.000955        0.000522        0.000511        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000746       0.000323       0.000454       0.000000       0.000501       0.000444       0.000000       0.000000       0.000986        0.001101        0.000642        0.000908        0.000955        0.000219        0.002583        0.001482        0.002228        0.002087        0.003115        0.001007        0.003157        0.002489        0.000767        0.001299        0.001023        0.000908        0.000673        0.000183        0.001080        0.000470        0.000804        0.000000        0.001044        0.000522        0.000522        0.001044        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.000297       0.000329       0.000261       0.001284       0.000021       0.000000       0.000083       0.000000       0.000892        0.001096        0.001351        0.000543        0.000433        0.000303        0.002624        0.001816        0.003611        0.002087        0.002264        0.001910        0.001044        0.002082        0.001837        0.001518        0.000699        0.000590        0.000151        0.000089        0.001419        0.000595        0.000240        0.000376        0.001044        0.000522        0.000522        0.001451        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
      0.001044       0.000386       0.000329       0.000282       0.000000       0.000960       0.000438       0.000000       0.000000        0.000991        0.000830        0.001158        0.000177        0.000219        0.001842        0.001315        0.002191        0.002567        0.003277        0.002212        0.001044        0.000746        0.001816        0.001247        0.000694        0.000350        0.000725        0.000522        0.000777        0.001727        0.000517        0.000668        0.001044        0.000522        0.000010        0.000751        0.000522        0.000000        0.000522        0.000522        0.000000        0.002087        0.000522        0.001044        0.000522        0.000522        0.000522        0.000522        0.001044        0.000000        0.000000        0.000000        0.000000        0.000522        0.000522        0.000522
