 delta (eV)  Eigenvalues Row 1  Eigenvalues Row 2  Eigenvalues Row 3  Eigenvalues Row 4  Eigenvalues Row 5  Eigenvalues Row 6  Eigenvalues Row 7  Eigenvalues Row 8  Eigenvalues Row 9  Eigenvalues Row 10  Eigenvalues Row 11  Eigenvalues Row 12  Eigenvalues Row 13  Eigenvalues Row 14  Eigenvalues Row 15  Eigenvalues Row 16  Eigenvalues Row 17  Eigenvalues Row 18  Eigenvalues Row 19  Eigenvalues Row 20  Eigenvalues Row 21  Eigenvalues Row 22  Eigenvalues Row 23  Eigenvalues Row 24  Eigenvalues Row 25  Eigenvalues Row 26  Eigenvalues Row 27  Eigenvalues Row 28  Eigenvalues Row 29  Eigenvalues Row 30  Eigenvalues Row 31  Eigenvalues Row 32  Eigenvalues Row 33  Eigenvalues Row 34  Eigenvalues Row 35  Eigenvalues Row 36  Eigenvalues Row 37  Eigenvalues Row 38  Eigenvalues Row 39  Eigenvalues Row 40  Eigenvalues Row 41  Eigenvalues Row 42  Eigenvalues Row 43  Eigenvalues Row 44  Eigenvalues Row 45  Eigenvalues Row 46  Eigenvalues Row 47  Eigenvalues Row 48  Eigenvalues Row 49  Eigenvalues Row 50  Eigenvalues Row 51  Eigenvalues Row 52  Eigenvalues Row 53  Eigenvalues Row 54  Eigenvalues Row 55  Eigenvalues Row 56  Eigenvalues Row 57  Eigenvalues Row 58  Eigenvalues Row 59  Eigenvalues Row 60  Eigenvalues Row 61  Eigenvalues Row 62  Eigenvalues Row 63  Eigenvalues Row 64  Eigenvalues Row 65  Eigenvalues Row 66  Eigenvalues Row 67  Eigenvalues Row 68  Eigenvalues Row 69  Eigenvalues Row 70  Eigenvalues Row 71  Eigenvalues Row 72  Eigenvalues Row 73  Eigenvalues Row 74  Eigenvalues Row 75  Eigenvalues Row 76  Eigenvalues Row 77  Eigenvalues Row 78  Eigenvalues Row 79  Eigenvalues Row 80  Eigenvalues Row 81  Eigenvalues Row 82  Eigenvalues Row 83  Eigenvalues Row 84  Eigenvalues Row 85  Eigenvalues Row 86  Eigenvalues Row 87  Eigenvalues Row 88  Eigenvalues Row 89  Eigenvalues Row 90  Eigenvalues Row 91  Eigenvalues Row 92  Eigenvalues Row 93  Eigenvalues Row 94  Eigenvalues Row 95  Eigenvalues Row 96  Eigenvalues Row 97  Eigenvalues Row 98  Eigenvalues Row 99  Eigenvalues Row 100  Eigenvalues Row 101  Eigenvalues Row 102  Eigenvalues Row 103  Eigenvalues Row 104  Eigenvalues Row 105  Eigenvalues Row 106  Eigenvalues Row 107  Eigenvalues Row 108  Eigenvalues Row 109  Eigenvalues Row 110  Eigenvalues Row 111  Eigenvalues Row 112  Eigenvalues Row 113  Eigenvalues Row 114  Eigenvalues Row 115  Eigenvalues Row 116  Eigenvalues Row 117  Eigenvalues Row 118  Eigenvalues Row 119  Eigenvalues Row 120  Eigenvalues Row 121  Eigenvalues Row 122  Eigenvalues Row 123  Eigenvalues Row 124  Eigenvalues Row 125  Eigenvalues Row 126  Eigenvalues Row 127  Eigenvalues Row 128  Eigenvalues Row 129  Eigenvalues Row 130  Eigenvalues Row 131  Eigenvalues Row 132  Eigenvalues Row 133  Eigenvalues Row 134  Eigenvalues Row 135  Eigenvalues Row 136  Eigenvalues Row 137  Eigenvalues Row 138  Eigenvalues Row 139  Eigenvalues Row 140  Eigenvalues Row 141  Eigenvalues Row 142  Eigenvalues Row 143  Eigenvalues Row 144  Eigenvalues Row 145  Eigenvalues Row 146  Eigenvalues Row 147  Eigenvalues Row 148  Eigenvalues Row 149  Eigenvalues Row 150  Eigenvalues Row 151  Eigenvalues Row 152  Eigenvalues Row 153  Eigenvalues Row 154  Eigenvalues Row 155  Eigenvalues Row 156  Eigenvalues Row 157  Eigenvalues Row 158  Eigenvalues Row 159  Eigenvalues Row 160  Eigenvalues Row 161  Eigenvalues Row 162  Eigenvalues Row 163  Eigenvalues Row 164  Eigenvalues Row 165  Eigenvalues Row 166  Eigenvalues Row 167  Eigenvalues Row 168  Eigenvalues Row 169  Eigenvalues Row 170  Eigenvalues Row 171  Eigenvalues Row 172  Eigenvalues Row 173  Eigenvalues Row 174  Eigenvalues Row 175  Eigenvalues Row 176  Eigenvalues Row 177  Eigenvalues Row 178  Eigenvalues Row 179  Eigenvalues Row 180  Eigenvalues Row 181  Eigenvalues Row 182  Eigenvalues Row 183  Eigenvalues Row 184  Eigenvalues Row 185  Eigenvalues Row 186  Eigenvalues Row 187  Eigenvalues Row 188  Eigenvalues Row 189  Eigenvalues Row 190
  -0.116327                0.0       1.154632e-14       4.440892e-14           0.871241           0.871241           0.958176           0.958176           0.958176           1.083286            1.083286            1.083286            1.083286            1.083286            1.083286            1.290629            1.517065            1.517065            1.517065            1.739824            1.739824            1.739824            1.739824            1.739824            1.739824            1.976811            2.046578            2.046578            2.197643            2.417800            2.417800            2.546181            2.546181            2.546181            2.801529            2.801529            2.801529            2.801529            2.801529            2.801529            3.510665            3.510665            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.750949            3.750949            3.785315            4.506668            4.746556            4.746556            4.746556            4.811676            4.811676            4.811676            4.811676            4.811676            4.811676            4.823359            4.823359            4.823359            4.899733            4.899733            4.899733            4.924269            4.934102            4.934102            4.946047            5.016003            5.016003            5.016003            5.016003            5.016003            5.016003            5.052155            5.052155            5.681120            5.681120            5.681120            5.739543            5.739543            5.739543            5.739543            5.739543            5.739543            5.887815            5.887815            5.887815            5.887815            5.887815            5.887815            5.887815            5.887815             5.887815             5.887815             5.979681             5.979681             6.021517             6.021517             6.021517             6.021517             6.021517             6.021517             6.069369             6.069369             6.146180             6.146180             6.146180             6.236795             6.236795             6.236795             6.327606             6.327606             6.327606             6.327606             6.327606             6.327606             6.528749             6.592145             6.592145             6.771513             6.771513             6.771513             6.817299             6.910568             6.981703             6.981703             6.981703             6.981703             6.981703             6.981703             7.069648             7.069648             7.292514             7.292514             7.515653             7.515653             7.598075             9.785462            10.224633            10.224633            10.224633            10.284034            10.284034            10.786927            11.823629            11.823629            11.823629            11.827542            11.827542            11.827542            11.827542            11.827542            11.827542            11.837545            11.837545            11.837545            11.842031            11.844514            11.844514            11.848338            11.848490            11.848490            11.848490            11.848490            11.848490            11.848490            11.862791            11.862791            13.445263            13.445263            13.445263            13.450532            13.450532            13.457975            13.457975            13.457975            13.457975            13.457975            13.457975            13.460065            13.463934            13.463934            13.492416
  -0.119388                0.0       6.217249e-15       3.108624e-14           0.871238           0.871238           0.955396           0.955396           0.955396           1.083011            1.083011            1.083011            1.083011            1.083011            1.083011            1.290590            1.513559            1.513559            1.513559            1.742905            1.742905            1.742905            1.742905            1.742905            1.742905            1.974240            2.044691            2.044691            2.194999            2.422047            2.422047            2.541744            2.541744            2.541744            2.803765            2.803765            2.803765            2.803765            2.803765            2.803765            3.506256            3.506256            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.752822            3.752822            3.786117            4.509952            4.744403            4.744403            4.744403            4.810475            4.810475            4.810475            4.810475            4.810475            4.810475            4.823359            4.823359            4.823359            4.898424            4.898424            4.898424            4.923186            4.933050            4.933050            4.945047            5.018397            5.018397            5.018397            5.018397            5.018397            5.018397            5.054128            5.054128            5.680046            5.680046            5.680046            5.739714            5.739714            5.739714            5.739714            5.739714            5.739714            5.884754            5.884754            5.884754            5.884754            5.884754            5.884754            5.884754            5.884754             5.884754             5.884754             5.979347             5.979347             6.021194             6.021194             6.021194             6.021194             6.021194             6.021194             6.071031             6.071031             6.143783             6.143783             6.143783             6.242917             6.242917             6.242917             6.330867             6.330867             6.330867             6.330867             6.330867             6.330867             6.526878             6.591327             6.591327             6.768200             6.768200             6.768200             6.816479             6.908235             6.984325             6.984325             6.984325             6.984325             6.984325             6.984325             7.071576             7.071576             7.289658             7.289658             7.518305             7.518305             7.602076             9.786290            10.224633            10.224633            10.224633            10.284034            10.284034            10.787298            11.823513            11.823513            11.823513            11.827474            11.827474            11.827474            11.827474            11.827474            11.827474            11.837413            11.837413            11.837413            11.841895            11.844389            11.844389            11.848194            11.848709            11.848709            11.848709            11.848709            11.848709            11.848709            11.863091            11.863091            13.445051            13.445051            13.445051            13.450308            13.450308            13.458102            13.458102            13.458102            13.458102            13.458102            13.458102            13.459926            13.464068            13.464068            13.492850
  -0.122449                0.0       1.332268e-14       4.618528e-14           0.871236           0.871236           0.952616           0.952616           0.952616           1.082702            1.082702            1.082702            1.082702            1.082702            1.082702            1.290550            1.510049            1.510049            1.510049            1.746015            1.746015            1.746015            1.746015            1.746015            1.746015            1.971669            2.042775            2.042775            2.192354            2.426316            2.426316            2.537310            2.537310            2.537310            2.806001            2.806001            2.806001            2.806001            2.806001            2.806001            3.501847            3.501847            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.754687            3.754687            3.786830            4.513317            4.742247            4.742247            4.742247            4.809254            4.809254            4.809254            4.809254            4.809254            4.809254            4.823359            4.823359            4.823359            4.897114            4.897114            4.897114            4.922105            4.931996            4.931996            4.944046            5.020800            5.020800            5.020800            5.020800            5.020800            5.020800            5.056101            5.056101            5.678975            5.678975            5.678975            5.739873            5.739873            5.739873            5.739873            5.739873            5.739873            5.881693            5.881693            5.881693            5.881693            5.881693            5.881693            5.881693            5.881693             5.881693             5.881693             5.979014             5.979014             6.020848             6.020848             6.020848             6.020848             6.020848             6.020848             6.072688             6.072688             6.141386             6.141386             6.141386             6.249040             6.249040             6.249040             6.334159             6.334159             6.334159             6.334159             6.334159             6.334159             6.525005             6.590481             6.590481             6.764890             6.764890             6.764890             6.815641             6.905902             6.986969             6.986969             6.986969             6.986969             6.986969             6.986969             7.073458             7.073458             7.286882             7.286882             7.520971             7.520971             7.606069             9.787141            10.224633            10.224633            10.224633            10.284034            10.284034            10.787680            11.823397            11.823397            11.823397            11.827405            11.827405            11.827405            11.827405            11.827405            11.827405            11.837281            11.837281            11.837281            11.841760            11.844263            11.844263            11.848049            11.848930            11.848930            11.848930            11.848930            11.848930            11.848930            11.863393            11.863393            13.444838            13.444838            13.444838            13.450085            13.450085            13.458229            13.458229            13.458229            13.458229            13.458229            13.458229            13.459782            13.464202            13.464202            13.493289
  -0.125510                0.0       1.776357e-14       4.707346e-14           0.871233           0.871233           0.949836           0.949836           0.949836           1.082359            1.082359            1.082359            1.082359            1.082359            1.082359            1.290509            1.506535            1.506535            1.506535            1.749152            1.749152            1.749152            1.749152            1.749152            1.749152            1.969096            2.040831            2.040831            2.189709            2.430606            2.430606            2.532877            2.532877            2.532877            2.808235            2.808235            2.808235            2.808235            2.808235            2.808235            3.497438            3.497438            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.756543            3.756543            3.787456            4.516761            4.740088            4.740088            4.740088            4.808015            4.808015            4.808015            4.808015            4.808015            4.808015            4.823359            4.823359            4.823359            4.895802            4.895802            4.895802            4.921026            4.930939            4.930939            4.943045            5.023209            5.023209            5.023209            5.023209            5.023209            5.023209            5.058074            5.058074            5.677908            5.677908            5.677908            5.740020            5.740020            5.740020            5.740020            5.740020            5.740020            5.878631            5.878631            5.878631            5.878631            5.878631            5.878631            5.878631            5.878631             5.878631             5.878631             5.978680             5.978680             6.020480             6.020480             6.020480             6.020480             6.020480             6.020480             6.074342             6.074342             6.138989             6.138989             6.138989             6.255162             6.255162             6.255162             6.337479             6.337479             6.337479             6.337479             6.337479             6.337479             6.523129             6.589607             6.589607             6.761583             6.761583             6.761583             6.814787             6.903571             6.989635             6.989635             6.989635             6.989635             6.989635             6.989635             7.075287             7.075287             7.284192             7.284192             7.523652             7.523652             7.610056             9.788014            10.224633            10.224633            10.224633            10.284035            10.284035            10.788074            11.823282            11.823282            11.823282            11.827334            11.827334            11.827334            11.827334            11.827334            11.827334            11.837150            11.837150            11.837150            11.841624            11.844137            11.844137            11.847905            11.849153            11.849153            11.849153            11.849153            11.849153            11.849153            11.863696            11.863696            13.444626            13.444626            13.444626            13.449862            13.449862            13.458357            13.458357            13.458357            13.458357            13.458357            13.458357            13.459634            13.464337            13.464337            13.493734
  -0.128571                0.0       1.154632e-14       2.753353e-14           0.871231           0.871231           0.947055           0.947055           0.947055           1.081982            1.081982            1.081982            1.081982            1.081982            1.081982            1.290468            1.503018            1.503018            1.503018            1.752317            1.752317            1.752317            1.752317            1.752317            1.752317            1.966521            2.038862            2.038862            2.187062            2.434916            2.434916            2.528446            2.528446            2.528446            2.810468            2.810468            2.810468            2.810468            2.810468            2.810468            3.493029            3.493029            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.758390            3.758390            3.787995            4.520283            4.737926            4.737926            4.737926            4.806758            4.806758            4.806758            4.806758            4.806758            4.806758            4.823359            4.823359            4.823359            4.894488            4.894488            4.894488            4.919948            4.929882            4.929882            4.942043            5.025626            5.025626            5.025626            5.025626            5.025626            5.025626            5.060045            5.060045            5.676844            5.676844            5.676844            5.740156            5.740156            5.740156            5.740156            5.740156            5.740156            5.875570            5.875570            5.875570            5.875570            5.875570            5.875570            5.875570            5.875570             5.875570             5.875570             5.978346             5.978346             6.020091             6.020091             6.020091             6.020091             6.020091             6.020091             6.075991             6.075991             6.136592             6.136592             6.136592             6.261284             6.261284             6.261284             6.340827             6.340827             6.340827             6.340827             6.340827             6.340827             6.521250             6.588707             6.588707             6.758278             6.758278             6.758278             6.813916             6.901241             6.992324             6.992324             6.992324             6.992324             6.992324             6.992324             7.077056             7.077056             7.281594             7.281594             7.526348             7.526348             7.614036             9.788911            10.224633            10.224633            10.224633            10.284035            10.284035            10.788478            11.823167            11.823167            11.823167            11.827261            11.827261            11.827261            11.827261            11.827261            11.827261            11.837019            11.837019            11.837019            11.841489            11.844010            11.844010            11.847761            11.849378            11.849378            11.849378            11.849378            11.849378            11.849378            11.864000            11.864000            13.444414            13.444414            13.444414            13.449639            13.449639            13.458486            13.458486            13.458486            13.458486            13.458486            13.458486            13.459482            13.464472            13.464472            13.494185
  -0.131633                0.0       6.217249e-15       4.618528e-14           0.871228           0.871228           0.944274           0.944274           0.944274           1.081571            1.081571            1.081571            1.081571            1.081571            1.081571            1.290425            1.499498            1.499498            1.499498            1.755508            1.755508            1.755508            1.755508            1.755508            1.755508            1.963945            2.036867            2.036867            2.184415            2.439245            2.439245            2.524017            2.524017            2.524017            2.812700            2.812700            2.812700            2.812700            2.812700            2.812700            3.488620            3.488620            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.760228            3.760228            3.788449            4.523882            4.735761            4.735761            4.735761            4.805484            4.805484            4.805484            4.805484            4.805484            4.805484            4.823359            4.823359            4.823359            4.893172            4.893172            4.893172            4.918871            4.928822            4.928822            4.941040            5.028048            5.028048            5.028048            5.028048            5.028048            5.028048            5.062017            5.062017            5.675783            5.675783            5.675783            5.740281            5.740281            5.740281            5.740281            5.740281            5.740281            5.872509            5.872509            5.872509            5.872509            5.872509            5.872509            5.872509            5.872509             5.872509             5.872509             5.978012             5.978012             6.019682             6.019682             6.019682             6.019682             6.019682             6.019682             6.077636             6.077636             6.134196             6.134196             6.134196             6.267407             6.267407             6.267407             6.344201             6.344201             6.344201             6.344201             6.344201             6.344201             6.519369             6.587780             6.587780             6.754977             6.754977             6.754977             6.813028             6.898912             6.995034             6.995034             6.995034             6.995034             6.995034             6.995034             7.078758             7.078758             7.279096             7.279096             7.529057             7.529057             7.618008             9.789831            10.224633            10.224633            10.224633            10.284035            10.284035            10.788893            11.823051            11.823051            11.823051            11.827188            11.827188            11.827188            11.827188            11.827188            11.827188            11.836888            11.836888            11.836888            11.841354            11.843883            11.843883            11.847617            11.849606            11.849606            11.849606            11.849606            11.849606            11.849606            11.864305            11.864305            13.444202            13.444202            13.444202            13.449416            13.449416            13.458614            13.458614            13.458614            13.458614            13.458614            13.458614            13.459327            13.464607            13.464607            13.494641
  -0.134694                0.0       1.243450e-14       3.641532e-14           0.871225           0.871225           0.941492           0.941492           0.941492           1.081128            1.081128            1.081128            1.081128            1.081128            1.081128            1.290381            1.495974            1.495974            1.495974            1.758726            1.758726            1.758726            1.758726            1.758726            1.758726            1.961367            2.034849            2.034849            2.181768            2.443592            2.443592            2.519591            2.519591            2.519591            2.814931            2.814931            2.814931            2.814931            2.814931            2.814931            3.484210            3.484210            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.762057            3.762057            3.788819            4.527556            4.733592            4.733592            4.733592            4.804195            4.804195            4.804195            4.804195            4.804195            4.804195            4.823359            4.823359            4.823359            4.891854            4.891854            4.891854            4.917797            4.927761            4.927761            4.940036            5.030476            5.030476            5.030476            5.030476            5.030476            5.030476            5.063988            5.063988            5.674726            5.674726            5.674726            5.740394            5.740394            5.740394            5.740394            5.740394            5.740394            5.869448            5.869448            5.869448            5.869448            5.869448            5.869448            5.869448            5.869448             5.869448             5.869448             5.977678             5.977678             6.019254             6.019254             6.019254             6.019254             6.019254             6.019254             6.079277             6.079277             6.131799             6.131799             6.131799             6.273529             6.273529             6.273529             6.347602             6.347602             6.347602             6.347602             6.347602             6.347602             6.517485             6.586828             6.586828             6.751678             6.751678             6.751678             6.812124             6.896585             6.997766             6.997766             6.997766             6.997766             6.997766             6.997766             7.080385             7.080385             7.276704             7.276704             7.531781             7.531781             7.621972             9.790773            10.224633            10.224633            10.224633            10.284035            10.284035            10.789320            11.822936            11.822936            11.822936            11.827113            11.827113            11.827113            11.827113            11.827113            11.827113            11.836756            11.836756            11.836756            11.841219            11.843756            11.843756            11.847473            11.849835            11.849835            11.849835            11.849835            11.849835            11.849835            11.864611            11.864611            13.443990            13.443990            13.443990            13.449193            13.449193            13.458744            13.458744            13.458744            13.458744            13.458744            13.458744            13.459168            13.464744            13.464744            13.495103
  -0.137755                0.0       1.865175e-14       4.884981e-14           0.871222           0.871222           0.938710           0.938710           0.938710           1.080653            1.080653            1.080653            1.080653            1.080653            1.080653            1.290337            1.492447            1.492447            1.492447            1.761969            1.761969            1.761969            1.761969            1.761969            1.761969            1.958788            2.032808            2.032808            2.179119            2.447955            2.447955            2.515166            2.515166            2.515166            2.817161            2.817161            2.817161            2.817161            2.817161            2.817161            3.479801            3.479801            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.763876            3.763876            3.789106            4.531304            4.731421            4.731421            4.731421            4.802890            4.802890            4.802890            4.802890            4.802890            4.802890            4.823359            4.823359            4.823359            4.890534            4.890534            4.890534            4.916724            4.926699            4.926699            4.939032            5.032909            5.032909            5.032909            5.032909            5.032909            5.032909            5.065958            5.065958            5.673672            5.673672            5.673672            5.740495            5.740495            5.740495            5.740495            5.740495            5.740495            5.866386            5.866386            5.866386            5.866386            5.866386            5.866386            5.866386            5.866386             5.866386             5.866386             5.977344             5.977344             6.018808             6.018808             6.018808             6.018808             6.018808             6.018808             6.080913             6.080913             6.129403             6.129403             6.129403             6.279652             6.279652             6.279652             6.351028             6.351028             6.351028             6.351028             6.351028             6.351028             6.515599             6.585851             6.585851             6.748382             6.748382             6.748382             6.811204             6.894259             7.000520             7.000520             7.000520             7.000520             7.000520             7.000520             7.081930             7.081930             7.274425             7.274425             7.534519             7.534519             7.625927             9.791739            10.224633            10.224633            10.224633            10.284036            10.284036            10.789758            11.822821            11.822821            11.822821            11.827036            11.827036            11.827036            11.827036            11.827036            11.827036            11.836626            11.836626            11.836626            11.841084            11.843628            11.843628            11.847330            11.850066            11.850066            11.850066            11.850066            11.850066            11.850066            11.864919            11.864919            13.443779            13.443779            13.443779            13.448971            13.448971            13.458873            13.458873            13.458873            13.458873            13.458873            13.458873            13.459006            13.464880            13.464880            13.495570
  -0.140816                0.0       6.217249e-15       4.263256e-14           0.871219           0.871219           0.935928           0.935928           0.935928           1.080146            1.080146            1.080146            1.080146            1.080146            1.080146            1.290291            1.488916            1.488916            1.488916            1.765237            1.765237            1.765237            1.765237            1.765237            1.765237            1.956207            2.030745            2.030745            2.176470            2.452334            2.452334            2.510743            2.510743            2.510743            2.819389            2.819389            2.819389            2.819389            2.819389            2.819389            3.475392            3.475392            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.765686            3.765686            3.789311            4.535125            4.729246            4.729246            4.729246            4.801571            4.801571            4.801571            4.801571            4.801571            4.801571            4.823359            4.823359            4.823359            4.889213            4.889213            4.889213            4.915654            4.925634            4.925634            4.938027            5.035345            5.035345            5.035345            5.035345            5.035345            5.035345            5.067927            5.067927            5.672621            5.672621            5.672621            5.740585            5.740585            5.740585            5.740585            5.740585            5.740585            5.863325            5.863325            5.863325            5.863325            5.863325            5.863325            5.863325            5.863325             5.863325             5.863325             5.977010             5.977010             6.018344             6.018344             6.018344             6.018344             6.018344             6.018344             6.082546             6.082546             6.127008             6.127008             6.127008             6.285774             6.285774             6.285774             6.354478             6.354478             6.354478             6.354478             6.354478             6.354478             6.513711             6.584849             6.584849             6.745089             6.745089             6.745089             6.810268             6.891934             7.003296             7.003296             7.003296             7.003296             7.003296             7.003296             7.083384             7.083384             7.272268             7.272268             7.537270             7.537270             7.629872             9.792728            10.224633            10.224633            10.224633            10.284036            10.284036            10.790207            11.822706            11.822706            11.822706            11.826959            11.826959            11.826959            11.826959            11.826959            11.826959            11.836495            11.836495            11.836495            11.840949            11.843500            11.843500            11.847186            11.850299            11.850299            11.850299            11.850299            11.850299            11.850299            11.865227            11.865227            13.443568            13.443568            13.443568            13.448748            13.448748            13.458840            13.459003            13.459003            13.459003            13.459003            13.459003            13.459003            13.465017            13.465017            13.496041
  -0.143878                0.0       1.154632e-14       4.085621e-14           0.871216           0.871216           0.933145           0.933145           0.933145           1.079608            1.079608            1.079608            1.079608            1.079608            1.079608            1.290245            1.485382            1.485382            1.485382            1.768530            1.768530            1.768530            1.768530            1.768530            1.768530            1.953625            2.028662            2.028662            2.173821            2.456727            2.456727            2.506322            2.506322            2.506322            2.821616            2.821616            2.821616            2.821616            2.821616            2.821616            3.470983            3.470983            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.767487            3.767487            3.789435            4.539017            4.727068            4.727068            4.727068            4.800238            4.800238            4.800238            4.800238            4.800238            4.800238            4.823359            4.823359            4.823359            4.887889            4.887889            4.887889            4.914585            4.924569            4.924569            4.937022            5.037785            5.037785            5.037785            5.037785            5.037785            5.037785            5.069897            5.069897            5.671574            5.671574            5.671574            5.740663            5.740663            5.740663            5.740663            5.740663            5.740663            5.860264            5.860264            5.860264            5.860264            5.860264            5.860264            5.860264            5.860264             5.860264             5.860264             5.976676             5.976676             6.017864             6.017864             6.017864             6.017864             6.017864             6.017864             6.084175             6.084175             6.124612             6.124612             6.124612             6.291897             6.291897             6.291897             6.357952             6.357952             6.357952             6.357952             6.357952             6.357952             6.511821             6.583824             6.583824             6.741799             6.741799             6.741799             6.809317             6.889610             7.006093             7.006093             7.006093             7.006093             7.006093             7.006093             7.084739             7.084739             7.270240             7.270240             7.540036             7.540036             7.633809             9.793740            10.224633            10.224633            10.224633            10.284036            10.284036            10.790668            11.822591            11.822591            11.822591            11.826880            11.826880            11.826880            11.826880            11.826880            11.826880            11.836364            11.836364            11.836364            11.840815            11.843371            11.843371            11.847043            11.850534            11.850534            11.850534            11.850534            11.850534            11.850534            11.865537            11.865537            13.443357            13.443357            13.443357            13.448527            13.448527            13.458672            13.459134            13.459134            13.459134            13.459134            13.459134            13.459134            13.465155            13.465155            13.496517
  -0.146939                0.0       9.769963e-15       5.240253e-14           0.871213           0.871213           0.930362           0.930362           0.930362           1.079039            1.079039            1.079039            1.079039            1.079039            1.079039            1.290197            1.481845            1.481845            1.481845            1.771848            1.771848            1.771848            1.771848            1.771848            1.771848            1.951042            2.026558            2.026558            2.171170            2.461133            2.461133            2.501903            2.501903            2.501903            2.823842            2.823842            2.823842            2.823842            2.823842            2.823842            3.466575            3.466575            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.769279            3.769279            3.789480            4.542980            4.724888            4.724888            4.724888            4.798891            4.798891            4.798891            4.798891            4.798891            4.798891            4.823359            4.823359            4.823359            4.886563            4.886563            4.886563            4.913520            4.923502            4.923502            4.936015            5.040227            5.040227            5.040227            5.040227            5.040227            5.040227            5.071865            5.071865            5.670530            5.670530            5.670530            5.740730            5.740730            5.740730            5.740730            5.740730            5.740730            5.857203            5.857203            5.857203            5.857203            5.857203            5.857203            5.857203            5.857203             5.857203             5.857203             5.976343             5.976343             6.017368             6.017368             6.017368             6.017368             6.017368             6.017368             6.085799             6.085799             6.122217             6.122217             6.122217             6.298019             6.298019             6.298019             6.361449             6.361449             6.361449             6.361449             6.361449             6.361449             6.509929             6.582776             6.582776             6.738512             6.738512             6.738512             6.808350             6.887287             7.008912             7.008912             7.008912             7.008912             7.008912             7.008912             7.085986             7.085986             7.268350             7.268350             7.542814             7.542814             7.637735             9.794775            10.224633            10.224633            10.224633            10.284036            10.284036            10.791141            11.822476            11.822476            11.822476            11.826800            11.826800            11.826800            11.826800            11.826800            11.826800            11.836234            11.836234            11.836234            11.840680            11.843242            11.843242            11.846900            11.850770            11.850770            11.850770            11.850770            11.850770            11.850770            11.865848            11.865848            13.443146            13.443146            13.443146            13.448305            13.448305            13.458500            13.459265            13.459265            13.459265            13.459265            13.459265            13.459265            13.465293            13.465293            13.496998
  -0.150000                0.0       7.993606e-15       4.440892e-14           0.871210           0.871210           0.927579           0.927579           0.927579           1.078440            1.078440            1.078440            1.078440            1.078440            1.078440            1.290149            1.478304            1.478304            1.478304            1.775189            1.775189            1.775189            1.775189            1.775189            1.775189            1.948457            2.024436            2.024436            2.168519            2.465552            2.465552            2.497486            2.497486            2.497486            2.826066            2.826066            2.826066            2.826066            2.826066            2.826066            3.462167            3.462167            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.614142            3.771061            3.771061            3.789448            4.547010            4.722704            4.722704            4.722704            4.797532            4.797532            4.797532            4.797532            4.797532            4.797532            4.823359            4.823359            4.823359            4.885236            4.885236            4.885236            4.912457            4.922433            4.922433            4.935008            5.042672            5.042672            5.042672            5.042672            5.042672            5.042672            5.073833            5.073833            5.669490            5.669490            5.669490            5.740786            5.740786            5.740786            5.740786            5.740786            5.740786            5.854142            5.854142            5.854142            5.854142            5.854142            5.854142            5.854142            5.854142             5.854142             5.854142             5.976009             5.976009             6.016858             6.016858             6.016858             6.016858             6.016858             6.016858             6.087419             6.087419             6.119821             6.119821             6.119821             6.304142             6.304142             6.304142             6.364969             6.364969             6.364969             6.364969             6.364969             6.364969             6.508036             6.581705             6.581705             6.735228             6.735228             6.735228             6.807368             6.884966             7.011752             7.011752             7.011752             7.011752             7.011752             7.011752             7.087118             7.087118             7.266604             7.266604             7.545607             7.545607             7.641651             9.795834            10.224633            10.224633            10.224633            10.284037            10.284037            10.791625            11.822362            11.822362            11.822362            11.826719            11.826719            11.826719            11.826719            11.826719            11.826719            11.836103            11.836103            11.836103            11.840546            11.843113            11.843113            11.846757            11.851008            11.851008            11.851008            11.851008            11.851008            11.851008            11.866160            11.866160            13.442935            13.442935            13.442935            13.448083            13.448083            13.458326            13.459397            13.459397            13.459397            13.459397            13.459397            13.459397            13.465431            13.465431            13.497483
