 Eloss (eV)  Int/Int(10Dq)
   6.204204       0.023248
   6.211712       0.023136
   6.219219       0.023025
   6.226727       0.022915
   6.234234       0.022805
   6.241742       0.022696
   6.249249       0.022588
   6.256757       0.022480
   6.264264       0.022374
   6.271772       0.022268
   6.279279       0.022163
   6.286787       0.022058
   6.294294       0.021954
   6.301802       0.021851
   6.309309       0.021748
   6.316817       0.021647
   6.324324       0.021546
   6.331832       0.021445
   6.339339       0.021345
   6.346847       0.021246
   6.354354       0.021148
   6.361862       0.021050
   6.369369       0.020953
   6.376877       0.020856
   6.384384       0.020760
   6.391892       0.020665
   6.399399       0.020570
   6.406907       0.020476
   6.414414       0.020383
   6.421922       0.020290
   6.429429       0.020198
   6.436937       0.020106
   6.444444       0.020015
   6.451952       0.019925
   6.459459       0.019835
   6.466967       0.019746
   6.474474       0.019657
   6.481982       0.019569
   6.489489       0.019482
   6.496997       0.019395
   6.504505       0.019308
   6.512012       0.019223
   6.519520       0.019137
   6.527027       0.019053
   6.534535       0.018969
   6.542042       0.018885
   6.549550       0.018802
   6.557057       0.018719
   6.564565       0.018637
   6.572072       0.018556
   6.579580       0.018475
   6.587087       0.018395
   6.594595       0.018315
   6.602102       0.018236
   6.609610       0.018157
   6.617117       0.018078
   6.624625       0.018001
   6.632132       0.017923
   6.639640       0.017847
   6.647147       0.017770
   6.654655       0.017695
   6.662162       0.017619
   6.669670       0.017545
   6.677177       0.017470
   6.684685       0.017396
   6.692192       0.017323
   6.699700       0.017250
   6.707207       0.017178
   6.714715       0.017106
   6.722222       0.017035
   6.729730       0.016964
   6.737237       0.016893
   6.744745       0.016823
   6.752252       0.016754
   6.759760       0.016685
   6.767267       0.016616
   6.774775       0.016548
   6.782282       0.016480
   6.789790       0.016413
   6.797297       0.016346
   6.804805       0.016279
   6.812312       0.016213
   6.819820       0.016148
   6.827327       0.016083
   6.834835       0.016018
   6.842342       0.015954
   6.849850       0.015890
   6.857357       0.015827
   6.864865       0.015764
   6.872372       0.015701
   6.879880       0.015639
   6.887387       0.015577
   6.894895       0.015516
   6.902402       0.015455
   6.909910       0.015395
   6.917417       0.015334
   6.924925       0.015275
   6.932432       0.015215
   6.939940       0.015156
   6.947447       0.015098
   6.954955       0.015040
   6.962462       0.014982
   6.969970       0.014924
   6.977477       0.014867
   6.984985       0.014811
   6.992492       0.014754
   7.000000       0.014698
